image_id,category,split,evidence_available,encoded_views,matching_reason,u_mean,v_mean,bidirectional_mean,u_std,v_std,reference_contrast,visual_distance,match_error,reference_margin,swap_margin_mean,u_mean_z,v_mean_z,bidirectional_mean_z,u_std_z,v_std_z,reference_contrast_z,visual_distance_z,match_error_z,reference_margin_z,swap_margin_mean_z
0034b5c2e42b8d83e6fcf6d9,pcb2,evaluation,1,7,ok,-0.00029323995113372803,-0.0008226335048675537,-0.0005579367280006409,0.0003582686185836792,0.00042822957038879395,-0.0018526017665863037,0.04480713605880737,0.005071659413535452,0.0025690197944641113,0.0013780221343040466,-0.4117453545757674,-0.7779437185143888,-0.6843901744192774,-0.004234409217090092,-0.10632883407936433,-1.473427596958712,0.6781908733732018,0.40354210796932954,0.9445425865699302,0.15408765970303123
0043f160068eb5a09420a18c,pcb2,evaluation,1,7,ok,-0.00023986399173736572,-0.0006104558706283569,-0.00042515993118286133,0.0002706199884414673,8.812546730041504e-05,-2.6904046535491943e-05,0.013077795505523682,0.0003566945109654356,0.0007566437125205994,0.0005578957498073578,-0.36673721090063544,-0.5535704374147897,-0.5309169480656101,-0.2749604419880023,-0.891335888592517,-0.0708062179719564,-1.404475402683503,-1.9182582023968577,-0.1876397440477719,-0.28729327427413404
007dd0e22dd86be207fc7d90,pcb2,evaluation,1,7,ok,0.0012468546628952026,0.00036232173442840576,0.0008045881986618042,0.00021953880786895752,0.0002469867467880249,0.0009602010250091553,0.03854537010192871,0.004821385391581728,0.0002932250499725342,0.0003310590982437134,0.8869067061164679,0.4751209409645928,0.8905167482801735,-0.4327382115117505,-0.5246622026406803,0.6875529898251808,0.2671779572663938,0.2802991329193959,-0.47713507928347487,-0.409373693853439
017154c854febdf67bcc4cd3,pcb2,evaluation,1,7,ok,0.002695515751838684,0.003409653902053833,0.0030525848269462585,0.00023756921291351318,8.130073547363281e-05,0.00317499041557312,0.05811890959739685,0.011118790776618832,0.001998394727706909,0.003942959010601044,2.108459389480225,3.697609114622245,3.4889172492989076,-0.37704652506958736,-0.9070883084561265,2.3891002476437455,1.5519557023890118,3.381344014401146,0.5880759434561821,1.5345020146773798
0396aae0e8543b910447f326,pcb2,evaluation,1,7,ok,-0.005724743008613586,-0.002565130591392517,-0.004144936800003052,0.0002527981996536255,0.0005851536989212036,-0.002853184938430786,0.12745362520217896,0.007726607419191668,-0.0003872215747833252,-0.0002340078353881836,-4.991744903954032,-2.6205968803897886,-4.830509731261388,-0.3300077618101735,0.25587364099415527,-2.242141570181174,6.102982336792798,1.71092386603474,-0.9022067038498872,-0.7134850791725715
03efdb387d15b2540b78a6c8,pcb2,calibration,1,7,ok,-0.0003501474857330322,-0.0016560554504394531,-0.0010031014680862427,0.0007847845554351807,0.0010283887386322021,-0.0021768957376480103,0.03619492053985596,0.003540684604244225,0.003956720232963562,0.0022153183817863464,-0.4597314240049491,-1.659269486609099,-1.19894445315814,1.3131731453564937,1.2789210838829446,-1.7225716101719193,0.11289797693460694,-0.35035911098516276,1.8114321534277675,0.6047091818433243
04304d7b1002f4e8647efce6,pcb2,evaluation,1,7,ok,0.00020315498113632202,0.00019004195928573608,0.00019659847021102905,0.0002603307366371155,7.746368646621704e-05,0.001081719994544983,0.014946997165679932,0.0005291742097510083,-0.0003440976142883301,0.0001902058720588684,0.0068291250942027395,0.29293878706101706,0.18775732455881575,-0.30674152420974915,-0.9159447453881777,0.7809118754454403,-1.2817838120965772,-1.8333236532650228,-0.875267380061012,-0.4851789961853686
044cd9bc7b24ef53e8aae994,pcb2,evaluation,1,7,ok,0.0006745904684066772,-0.0020829588174819946,-0.0007041841745376587,0.0009848028421401978,0.00017951428890228271,-0.002515241503715515,0.03549966216087341,0.006321300944068535,0.005947127938270569,0.0033107325434684753,0.4043570830847072,-2.1107106081922447,-0.8534337724270288,1.9309826553673666,-0.6803979169254488,-1.9825111389142382,0.06726226078660959,1.0189057752273183,3.054829954317614,1.1942462762654142
058b8f36da98efd54556c35e,pcb2,evaluation,1,7,ok,0.0016385167837142944,0.0006170421838760376,0.001127779483795166,0.0008294433355331421,0.000306054949760437,0.0001818239688873291,0.013871431350708008,0.0029404430663561186,0.0026781857013702393,0.0022583603858947754,1.2171674678018862,0.7444823334160674,1.2640851009410445,1.4511136282219177,-0.3883246647818415,0.08955240745119304,-1.3523823373561779,-0.6459373427984351,1.0127379860437726,0.6278738066289131
05a260a03941e14c4b7fa404,pcb2,evaluation,1,7,ok,0.0011614710092544556,0.0001875162124633789,0.0006744936108589172,2.740323543548584e-05,0.0007903575897216797,6.338953971862793e-05,0.022457122802734375,0.009833474413402135,0.0025160908699035645,0.00206080824136734,0.8149087543413407,0.29026786416289346,0.7401438171673635,-1.0261998685243554,0.7295124487272706,-0.0014367308577979835,-0.7888304408477864,2.74841291253682,0.9114781504614006,0.5215539128795816
