image_id,category,split,D,contrast,standardized_contrast,D_z,contrast_z,standardized_contrast_z
380098d5d0df7c3e5cff93b3,candle,calibration,35.53310012817383,5.055025100708008,1.7849736213684082,2.1710479859041416,2.1602593351407924,0.8047019767151098
f6be679c5895210d92f225a8,candle,calibration,32.28073501586914,4.291181564331055,1.7714569568634033,1.088025009694372,1.322079537736079,0.6290681697891954
5e54cd215840db218ecaebc7,candle,calibration,26.98093032836914,2.632669448852539,1.7192976474761963,-0.6767861501201546,-0.4978368230656204,-0.048683214134677674
9eb04cad270ff79e42487352,candle,calibration,28.105472564697266,3.199308395385742,1.6722006797790527,-0.3023186356784426,0.12394668990297955,-0.6606551786865306
ef8c958a7be8baa6b876909f,candle,calibration,27.963428497314453,2.4669055938720703,1.6575862169265747,-0.3496186722050498,-0.6797326011507117,-0.8505536366979471
ada04767902d8f2fdbb4dfe6,candle,calibration,29.83225440979004,3.6189517974853516,1.82535982131958,0.27269196385789096,0.5844292429431286,1.329475084908264
374d1b7e63e3e8805e3ad727,candle,calibration,29.53773498535156,3.476978302001953,1.7196156978607178,0.17461831818994747,0.4286390712470388,-0.04455050818439863
7979bb1186c1491bf79e60f3,candle,calibration,28.55438041687012,2.5678272247314453,1.7109220027923584,-0.15283433692464543,-0.5689894082336229,-0.15751526813265576
4f3aa4924e256e829a1ff63b,candle,calibration,36.80036544799805,5.109336853027344,1.6677559614181519,2.5930416461887607,2.2198566366662327,-0.7184092796446093
e7061b36fe7484d083d41a4c,candle,calibration,29.37848472595215,2.9490127563476562,1.5876322984695435,0.1215886969938479,-0.15070739569066283,-1.7595258911653184
409b59d1b05a0599ae1ff2e2,candle,calibration,31.050281524658203,3.347391128540039,1.7259933948516846,0.6782895230181362,0.2864406423466017,0.03832046945425534
51c10aeb7a24d9378ed3359d,candle,calibration,31.453622817993164,3.8213558197021484,1.5819278955459595,0.8126003623157521,0.8065309617588154,-1.8336481719497086
e368f26497632eb606d2765c,candle,calibration,26.346275329589844,2.3669471740722656,1.7166728973388672,-0.8881234145139716,-0.7894188445587451,-0.08278888115613343
41895d6b97653c22ec1c985c,candle,calibration,28.232318878173828,2.516622543334961,1.7565975189208984,-0.26007938295036376,-0.6251772627288634,0.43598653684231287
28023ea0a103af5b6d8c691c,candle,calibration,29.91731834411621,3.1978893280029297,1.7901740074157715,0.3010178719711903,0.12238952072528236,0.8722751267806919
b07b40e908edd0013ce1534a,candle,calibration,29.852758407592773,3.2867279052734375,1.651402473449707,0.27951970304390755,0.21987375296937145,-0.9309044072222443
1dd3bc2747366c4eb6b20337,candle,calibration,32.09356689453125,5.01640510559082,1.679940104484558,1.0256988658502968,2.1178808922509904,-0.5600900855793468
32af7e9c3515f7af9bb99b62,candle,calibration,27.655235290527344,3.018321990966797,1.6263631582260132,-0.452245625986904,-0.0746530763638339,-1.2562620613925446
f2f14b25e8bfd1c2df4df386,candle,calibration,26.895896911621094,2.7810916900634766,1.7436503171920776,-0.7051018960169911,-0.3349703220821728,0.2677522562749004
