dataset,category,image_path,canonical_image_path,component_rank,threshold,x1,y1,x2,y2,cx,cy,area,mean_score,max_score,gt_iou,gt_f1
VisA,pcb2,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_000.JPG,datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_000.JPG,1,0.9417824668042806,86,45,96,57,91.25,51.18,105,0.967820,1.000000,0.005405,0.010753
VisA,pcb2,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_001.JPG,datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_001.JPG,1,0.9417824668042806,128,45,138,55,132.92,50.09,96,0.970093,1.000000,0.174863,0.297674
VisA,pcb2,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_002.JPG,datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_002.JPG,1,0.9417824668042806,138,48,149,59,143.29,53.46,120,0.971479,1.000000,0.203980,0.338843
VisA,pcb2,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_003.JPG,datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_003.JPG,1,0.9417824668042806,91,47,114,59,101.76,52.91,204,0.966454,1.000000,0.081081,0.150000
VisA,pcb2,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_004.JPG,datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_004.JPG,1,0.9417824668042806,121,41,134,56,127.47,48.44,163,0.969664,1.000000,0.304029,0.466292
VisA,pcb2,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_005.JPG,datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_005.JPG,1,0.9417824668042806,99,38,115,51,106.93,44.44,186,0.970471,1.000000,0.029650,0.057592
VisA,pcb2,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_006.JPG,datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_006.JPG,1,0.9417824668042806,100,42,121,59,110.51,50.23,287,0.971805,1.000000,0.079646,0.147541
VisA,pcb2,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_007.JPG,datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_007.JPG,1,0.9417824668042806,105,42,118,58,111.56,49.69,177,0.970951,1.000000,0.166667,0.285714
VisA,pcb2,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_008.JPG,datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_008.JPG,1,0.9417824668042806,113,38,126,53,119.45,45.67,169,0.970886,1.000000,0.207792,0.344086
VisA,pcb2,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_009.JPG,datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_009.JPG,1,0.9417824668042806,95,36,119,73,106.32,56.13,380,0.970745,1.000000,0.014587,0.028754
