image_id,category,split,conditional_top1pct,unconditional_top1pct,high_map_top1pct,D256_z,D512_z,conditional_top1pct_z,unconditional_top1pct_z,high_map_top1pct_z,fixed_multiscale
0927c1f5d5a9a77901bb2193,chewinggum,calibration,2.127800192090107,1.7643426656723022,3.456170082092285,-0.1797181089973376,0.5554958611707219,-1.5472165706976575,-0.48494889827611787,-0.48494594499701915,0.18788887608669216
0c394bf08e88a3dd9642b486,chewinggum,calibration,3.1983707015429896,2.805643320083618,3.543152332305908,0.3467673594102951,5.323178146901076,3.7604518232180397,2.611925158252362,2.6119274586431755,2.8349727531556854
0da3703324727ac18dba4a01,chewinggum,calibration,2.400017869939102,2.1242454051971436,3.4862334728240967,0.6016317713246234,-0.0405799080751104,-0.19761731289386686,0.5854177169625098,0.5854162835258829,0.28052593162475653
0f6e007aa1c83969d60acf53,chewinggum,calibration,2.439317642361002,2.097132682800293,3.483968734741211,-0.0861555228157122,0.0666189334744575,-0.0027771242934927468,0.5047832851709217,0.5047836588481475,-0.009768294670627349
176cb741405f664a94c7ce31,chewinggum,calibration,2.4284215981707016,2.057408571243286,3.4806504249572754,1.3292880302040546,0.4473095517598853,-0.056797470321072414,0.3866420259885912,0.38664018371763675,0.88829879098197
1dc8e0d8c3bc9d1762191a5f,chewinggum,calibration,2.3314139743547773,1.2488008737564087,3.4131052494049072,-1.6117058437065488,-2.0316230724711035,-0.5377413169433541,-2.0181929173564006,-2.018205140456048,-1.8216644580888262
25e2fb347df6fba18f1fc333,chewinggum,calibration,2.2022233125547577,1.6296124458312988,3.444915533065796,1.2109729103551228,-1.2432153426396322,-1.1782420465734325,-0.885642512256284,-0.8856473922980509,-0.016121216142254702
2929092d7f0bbb793639ef89,chewinggum,calibration,2.393546727187063,1.7942934036254883,3.4586715698242188,0.0264789464039609,-0.7753195964838111,-0.2296999076919123,-0.39587408309361743,-0.39588420185365675,-0.3744203250399251
29d74589cbfd2cdc682d9d58,chewinggum,calibration,2.514195794439652,2.0899572372436523,3.4833693504333496,0.3650088160686863,1.8988638763837524,0.3684533529833085,0.4834431937244648,0.4834434737297322,1.1319363462262193
3856a91635d30099bb7fcf74,chewinggum,calibration,2.4509656984498833,1.7104710340499878,3.4516701698303223,0.2204563504730327,-0.5558038172494904,0.05497154205554327,-0.6451655058881834,-0.6451586156115657,-0.16767373338822883
3a560017489e930e654071f8,chewinggum,calibration,2.3502333211683175,1.7522704601287842,3.4551610946655273,0.0563123783152187,-0.6297065814565587,-0.44443886615250144,-0.5208521698187024,-0.5208694388001749,-0.28669710157066997
3d854ba58dd959f8d352803c,chewinggum,calibration,2.4360329516945978,1.711714744567871,3.4517736434936523,-1.063422896906586,-0.4233592719382723,-0.019061945031525213,-0.6414666559735621,-0.641474590018331,-0.7433910844224292
3fe84800bdb0ea71c4cda19f,chewinggum,calibration,2.5673009844360415,2.3215534687042236,3.5027151107788086,-0.2519312099651321,1.1827689201352731,0.631737962458282,1.1722205970244564,1.1722204430529037,0.4654188550850705
4589e21b3164b5a7eb46ac97,chewinggum,calibration,2.5291593632786062,1.985819935798645,3.47467041015625,-0.2355169341567161,0.6985816279428635,0.44263964962180724,0.1737342678770594,0.17373066775101292,0.2315323468930737
49cfd3771e36f1dff1350104,chewinggum,calibration,2.4662749055998434,1.9348936080932617,3.470416784286499,1.5465914313964324,0.4234262189119175,0.1308714423500858,0.022277123970596096,0.022286657131423762,0.985008825154175
4c96b6c59484715d5387d374,chewinggum,calibration,2.8401536129376233,2.2825348377227783,3.4994559288024902,-0.8873725044193982,3.781345828316495,1.984485175002721,1.0561774681780531,1.0561821254042414,1.4469866619485483
527ed2fad5ba23b1f4562171,chewinggum,calibration,2.4136816439289515,1.9896526336669922,3.4749908447265625,-0.3594459305839111,-0.1211238120677945,-0.12987513177905782,0.18513288031882968,0.1851392631365142,-0.2402848713258528
52dc101a51a7ef22780e40fe,chewinggum,calibration,2.3474422237094177,1.9482654333114624,3.47153377532959,0.5138700290640492,-0.4159750207451935,-0.4582765532885985,0.06204552172512358,0.06205545875424621,0.04894750415942786
5d4ac6d3cb4623ce5901a5a5,chewinggum,calibration,2.1993091492083816,1.6332125663757324,3.445216417312622,-0.9853591749979072,-1.360667113202981,-1.1926898690677887,-0.8749355950300247,-0.8749348570476769,-1.173013144100444
61a6ab35351096a06016bbc2,chewinggum,calibration,3.117934956289281,2.463609457015991,3.5145816802978516,1.5033230604248249,2.633011084075692,3.3616679420495355,1.5947013694253283,1.5947119679987136,2.0681670722502585
68faff61ad67253f1a901e65,chewinggum,calibration,2.0872116576675572,1.7164380550384521,3.4521684646606445,-0.6744907594765952,-0.672234646464748,-1.7484461762282857,-0.6274193223861831,-0.6274175707040527,-0.6733627029706716
73b86ef0c1290ffc22cc7dc0,chewinggum,calibration,2.652946396310419,2.2171428203582764,3.493993043899536,0.1470401025136598,0.1006581222244203,1.0563502992223868,0.8616987254419579,0.8616842488655583,0.12384911236904005
