image_id,category,split,identity,brightness08,brightness12,contrast08,contrast12,view_mean,view_median,view_min,identity_z,brightness08_z,brightness12_z,contrast08_z,contrast12_z,view_mean_z,view_median_z,view_min_z
01bf8cf7ec65fafffc6f828f,macaroni2,calibration,36.46122741699219,35.94016647338867,37.0876350402832,35.904266357421875,36.90988540649414,36.460636138916016,36.46122741699219,35.904266357421875,1.0117334958476838,0.5756224593075387,0.8383742545726541,0.46034922804789025,0.7998457794550532,0.7374270808493151,0.7541591998076582,0.8795245000605634
020a5d954626c4b1a404f800,macaroni2,calibration,39.73385238647461,41.9896240234375,40.20723342895508,42.338314056396484,40.376380920410156,40.929080963134766,40.376380920410156,39.73385238647461,1.9665722688682603,2.3003467504183774,1.8498939357201345,2.1147587389232956,1.7835057173665803,1.964538555301856,1.850837689964566,2.0294832261159423
02a89308f4b562fed27e6207,macaroni2,evaluation,29.94606590270996,31.48603630065918,30.577768325805664,32.40823745727539,31.16214942932129,31.116051483154298,31.16214942932129,29.94606590270996,-0.8891652885651196,-0.6942676822662732,-1.2724289588321094,-0.4385970858905965,-0.831143671343548,-0.7302873959462753,-0.7301720892897495,-0.909620476055272
038b8c6619fae0cd7ce7e762,macaroni2,calibration,28.55564308166504,29.374101638793945,32.812530517578125,29.05120086669922,30.630647659301758,30.084824752807616,29.374101638793945,28.55564308166504,-1.2948425760046003,-1.2963886133452136,-0.54781455081387,-1.3018038141669641,-0.9819637130826662,-1.013479916689067,-1.2310243673759151,-1.3271405014149442
058e9aea4df0e4413124ca53,macaroni2,evaluation,35.74812698364258,36.093238830566406,35.89323043823242,35.74146270751953,35.86096954345703,35.86740570068359,35.86096954345703,35.74146270751953,0.8036754540098899,0.619263994195225,0.4510924279712985,0.41848694797082575,0.5022032443450262,0.5745158429609091,0.5860202244447159,0.8306373680263016
05d2d292b4646a3f67482643,macaroni2,calibration,36.61328125,37.53565216064453,38.505950927734375,38.2755126953125,38.493316650390625,37.884742736816406,38.2755126953125,36.61328125,1.0560975451035988,1.0305017436340551,1.2982585907906243,1.0700762113681932,1.2491635047501461,1.1285111416070026,1.26236089305039,1.092429460658905
07bb5a747e1b35f0eec2a0a6,macaroni2,calibration,33.66056823730469,33.499755859375,34.11615753173828,33.92744827270508,34.3946418762207,33.91971435546875,33.92744827270508,33.499755859375,0.19459801600547053,-0.12014826582799416,-0.12511771057735568,-0.04795701922273297,0.08611507220652168,0.03964644377952733,0.0444191898892784,0.15749141132884845
0822b68a9a064a98dd389a74,macaroni2,evaluation,56.44748306274414,55.496150970458984,56.21363067626953,55.8614616394043,56.67792892456055,56.1393310546875,56.21363067626953,55.496150970458984,6.843031611587331,6.151111041488252,7.039916439487493,5.592013652943504,6.409266700830194,6.141533718244356,6.287029306801799,6.76263001060709
090d122e739584d0c7f23cdb,macaroni2,calibration,41.01073455810547,40.69748306274414,41.007568359375,41.03861999511719,42.065773010253906,41.16403579711914,41.01073455810547,40.69748306274414,2.339122321936114,1.9319522482651814,2.1093999466763096,1.7805637940285866,2.262891111501029,2.0290611765050226,2.0285272719965093,2.318844921208844
099c144062092abe11aa0aa5,macaroni2,calibration,37.91673278808594,38.84067916870117,37.977256774902344,37.9748649597168,37.87252426147461,38.11641159057617,37.9748649597168,37.87252426147461,1.4363996203256784,1.4025701088931553,1.1268312228194317,0.9927695925080385,1.0730061722840667,1.1921313763654295,1.1781460839875155,1.4705584485661616
09f1a0bba5eccd98d28321b7,macaroni2,evaluation,33.42022705078125,34.50266647338867,33.24341583251953,34.5413818359375,33.492889404296875,33.84011611938477,33.492889404296875,33.24341583251953,0.12447477066378296,0.16578551972081174,-0.4081013819767046,0.10990589594017718,-0.16976807461518487,0.017787404966865393,-0.07730563220879538,0.08051691630943986
0b1f80db3ba12c4ac074aee5,macaroni2,evaluation,31.944568634033203,32.97579574584961,33.05707931518555,33.37858581542969,32.44519805908203,32.76024551391602,32.97579574584961,31.944568634033203,-0.30607131548553623,-0.2695313680142621,-0.46852039465610523,-0.18908797005848238,-0.4670631380148964,-0.2787635569500459,-0.22214937642484914,-0.30950452683891777
0bb0a482b6f4ae9c5be79648,macaroni2,calibration,34.2313232421875,38.85841751098633,35.060115814208984,39.72931671142578,35.057960510253906,36.5874267578125,35.060115814208984,34.2313232421875,0.36112458523953966,1.4076273804865398,0.18095770745355158,1.4438979956844624,0.2743397399579502,0.772245956189914,0.361692095838384,0.3771684963141472
0c2ef6fb8a6a89471eabc757,macaroni2,calibration,31.11973190307617,31.227380752563477,32.67671585083008,31.289653778076172,31.72697639465332,31.608091735839842,31.289653778076172,31.11973190307617,-0.5467301442464371,-0.7680114027801309,-0.5918520169514977,-0.7262224757166805,-0.6708672032451899,-0.5951647159725947,-0.6944566884609261,-0.5571887906572861
0d393af7221ca9197c2c5d73,macaroni2,evaluation,37.04156875610352,37.60955810546875,37.75953674316406,37.4298095703125,37.75851058959961,37.519796752929686,37.60955810546875,37.04156875610352,1.181057025838908,1.0515726210212017,1.0562362071651619,0.8526175665402986,1.0406534169011716,1.0282907244373527,1.0758195292276653,1.2210368221773162
0d589de7718ba1b4532880ec,macaroni2,evaluation,34.40850067138672,35.468223571777344,35.47813034057617,34.994415283203125,34.70203399658203,35.01026077270508,34.994415283203125,34.40850067138672,0.41281883089283183,0.44106967012070986,0.3164975647510053,0.2263959934600276,0.17334129615958183,0.3391291664397053,0.3432886388390325,0.4303718267059959
0deb769b37a56e959b7f77c2,macaroni2,evaluation,36.50901794433594,36.39118957519531,37.28811264038086,36.41889953613281,37.2354850769043,36.768540954589845,36.50901794433594,36.39118957519531,1.0256771187548113,0.7042109307700406,0.9033784675714712,0.5926786830513255,0.8922386154745802,0.8219830163516876,0.767545863529883,1.0257391558874838
0e4daf882b8988af5fcf1473,macaroni2,evaluation,43.37515258789063,42.79413986206055,44.513980865478516,42.71074295043945,44.766136169433594,43.63203048706055,43.37515258789063,42.71074295043945,3.028977722881994,2.5297174002620775,3.246342853502008,2.210522701712644,3.029151747591274,2.7068147847627984,2.690827330663645,2.9233921903154116
10c1074d12d0b26bffeddcc9,macaroni2,calibration,33.270469665527344,33.660037994384766,33.54063415527344,34.06013107299805,33.25731658935547,33.557717895507814,33.54063415527344,33.25731658935547,0.08078074543325839,-0.07445119474428707,-0.31172930275172,-0.01383982006531096,-0.2366147038950061,-0.05976398360712549,-0.06393179096140042,0.08469107416905956
112963ef3ded1b898260b897,macaroni2,evaluation,33.309547424316406,33.69551467895508,33.660003662109375,34.268741607666016,33.21916961669922,33.63059539794922,33.660003662109375,33.21916961669922,0.09218228383209413,-0.06433665155751801,-0.2730241264918923,0.03980094680038911,-0.24743936776776274,-0.03975057335069922,-0.030495050763774744,0.07323619530072888
118ef857f2ae60c7e8957fd4,macaroni2,evaluation,39.99296188354492,39.616825103759766,40.0029296875,40.03099822998047,40.01462173461914,39.93166732788086,40.0029296875,39.616825103759766,2.0421714580719423,1.6238523869433066,1.7836491087692334,1.5214704348244072,1.6808521824620675,1.6906316895480689,1.7462298032245953,1.9943419487236773
