image_id,category,split,identity,brightness08,brightness12,contrast08,contrast12,view_mean,view_median,view_min,identity_z,brightness08_z,brightness12_z,contrast08_z,contrast12_z,view_mean_z,view_median_z,view_min_z
0001d619793eb3ae695414e2,macaroni1,calibration,26.42988586425781,26.313133239746094,29.01249885559082,26.6396484375,27.56284523010254,27.191602325439455,26.6396484375,26.313133239746094,-0.8656328052606778,-1.1598229600745926,-0.5922733457473516,-1.082840721775863,-0.9208309310354814,-0.9491165012137129,-1.0721819438822013,-0.8825294376296925
009ae6d6a7cf15f60e00275e,macaroni1,evaluation,37.90849685668945,38.87452697753906,38.510711669921875,38.599952697753906,38.28007125854492,38.43475189208984,38.510711669921875,37.90849685668945,1.7762897257254826,2.3085502969730207,2.441580748630102,2.2244803106760282,2.03000633889887,2.378517071759215,2.4019103836252707,1.961750023175929
02df69748a07b50164f8a2b3,macaroni1,calibration,26.95998954772949,28.18747329711914,30.81102180480957,28.099313735961914,30.287038803100586,28.86896743774414,28.18747329711914,26.95998954772949,-0.7436238909376822,-0.642291938811663,-0.01780146140650697,-0.6792070317880492,-0.17076259204696595,-0.45266695842767957,-0.6192076513654274,-0.7238591128628764
067ddfed88952e43c12bc42a,macaroni1,evaluation,47.97713088989258,47.930484771728516,45.52162170410156,47.55630874633789,45.71946716308594,46.941002655029294,47.55630874633789,45.52162170410156,4.093691293398811,4.809024566465764,4.680957621763055,4.701135092113895,4.07833924170946,4.896111047636285,5.049123930182185,3.82920803065076
08002ab5283f57e3502de94f,macaroni1,calibration,34.61879348754883,35.74504852294922,35.2468376159668,34.99362564086914,35.740447998046875,35.268950653076175,35.2468376159668,34.61879348754883,1.0191300435196693,1.4444583333758996,1.3990564489867545,1.2272413554120165,1.3307568363894042,1.4415352744566912,1.4467305832323853,1.1548037268720037
0a5fc896034108697d256245,macaroni1,evaluation,25.704620361328125,28.73508071899414,26.83794403076172,28.065059661865234,26.70536231994629,27.209613418579103,26.83794403076172,25.704620361328125,-1.0325602561866047,-0.49109001193648905,-1.2868547567683737,-0.6886791336043544,-1.156926775511067,-0.9437857602267554,-1.0141503096771383,-1.0317943282270765
0abb3a0c5d5451b75cb255da,macaroni1,calibration,26.93939971923828,26.68368911743164,28.231632232666016,26.37092399597168,27.476259231567383,27.140380859375,26.93939971923828,26.37092399597168,-0.7483628555942882,-1.0575073951592482,-0.8416924151483526,-1.157149700716641,-0.9446711664521785,-0.9642765121272521,-0.9844590830348804,-0.868353680285035
0b3d289359dc893c12d78013,macaroni1,evaluation,34.322200775146484,33.85957717895508,37.02192306518555,33.7390251159668,36.048377990722656,34.99822082519531,34.322200775146484,33.7390251159668,0.9508661246588684,0.923853811063721,1.9660420875751683,0.8803131658739173,1.4155410236881365,1.3614074011129282,1.1761336121328352,0.9390013430726062
0b6f4855f72258c394c54157,macaroni1,evaluation,31.802413940429688,31.938093185424805,31.303760528564453,32.01504135131836,32.42543411254883,31.896948623657227,31.938093185424805,31.303760528564453,0.37091079589043874,0.393305701823704,0.13958576751160565,0.40358885850196363,0.4180144441213906,0.44352425497238074,0.47841937009399105,0.3416442203123914
0c0fa1e3a2dc78d848aeaf69,macaroni1,calibration,26.802217483520508,27.425445556640625,28.055814743041992,27.21695899963379,27.419986724853516,27.384084701538086,27.419986724853516,26.802217483520508,-0.7799367838015253,-0.8526982592705323,-0.8978508337041254,-0.9232000200968264,-0.9601650087620476,-0.8921475164008362,-0.843814256516923,-0.7625597398154277
0e433b70c0668ca3dd3dd1ae,macaroni1,evaluation,38.73093032836914,38.604862213134766,40.84463882446289,38.668521881103516,40.53076171875,39.47594299316406,38.73093032836914,38.604862213134766,1.965581402261987,2.234092153493773,3.1870677778425205,2.2434413920444882,2.6497022635190293,2.6866782718994564,2.4663578502680332,2.132564647536636
0f0fbdb4f186b1f6a2ee813d,macaroni1,evaluation,27.925525665283203,27.662935256958008,28.54903221130371,27.732858657836914,28.415958404541016,28.05726203918457,27.925525665283203,27.662935256958008,-0.5213956417943004,-0.7871240926932345,-0.7403106874940321,-0.7805409578286467,-0.6859382317563812,-0.6929073038574077,-0.6958671923140879,-0.5514303638499006
0f35d2c299de03a383e80afe,macaroni1,evaluation,37.12084579467773,37.58028793334961,35.86750030517578,38.112972259521484,39.07414245605469,37.55114974975586,37.58028793334961,35.86750030517578,1.595003585036858,1.9511931292259437,1.5973042749401696,2.0898181306250554,2.248642661243353,2.116997456054471,2.129619864969084,1.4611046995085604
