image_id,category,split,reference_available,encoded_views,matching_reason,tight_area_fraction,context15_area_fraction,context30_area_fraction,tight_text,tight_visual,context15_text,context15_visual,context30_text,context30_visual,tight_text_z,tight_visual_z,context15_text_z,context15_visual_z,context30_text_z,context30_visual_z
018907bf1dcc6fa36230be24,candle,calibration,1,9,ok,0.014832181112106858,0.033673131907993,0.1050761746255281,-0.003937646746635437,0.09334656596183777,6.209313869476318e-05,0.058209240436553955,0.00296977162361145,0.07455012202262878,0.1352216825462865,1.387821889246194,1.3591218765222337,-0.3363918653968227,2.4238327181801407,1.6109387254211127
02bd8d596731ab3417010866,candle,evaluation,1,9,ok,0.0413392704732642,0.077677580762173,0.22728230486920156,-0.011273249983787537,0.15607234835624695,-0.01330980658531189,0.1862156093120575,-0.008147507905960083,0.07810744643211365,-1.6483053385159423,3.926158970988524,-2.372550501089023,5.683310240893172,-1.130994239870308,1.8168101062111124
0337f49d30789e965adb6aa3,candle,evaluation,1,9,ok,0.03975696667093415,0.08980124183843298,0.2957281131310545,-0.006581425666809082,0.12754520773887634,-0.006580248475074768,0.1127927303314209,-0.00693964958190918,0.08814913034439087,-0.5075681452845626,2.7717453295637227,-0.4945446356683425,2.230483142270616,-0.7447731935774052,2.3979478081775745
0376a84cc136cb65b92d2401,candle,evaluation,1,9,ok,0.01391867238509794,0.031535388127853885,0.12526805146588144,-0.006737262010574341,0.030419349670410156,-0.005169704556465149,0.12182402610778809,-0.004949435591697693,0.024997591972351074,-0.5454570987875583,-1.1586666592583474,-0.10090664203060037,2.6551941209907493,-0.10838851638420574,-1.2567917958348578
0397572d12c4b5519744c5d9,candle,evaluation,1,9,ok,0.016191108692869032,0.027773332479836127,0.06855182861776128,-0.003934159874916077,0.01938539743423462,-0.0016604512929916382,0.03240370750427246,-0.004692882299423218,0.03699734807014465,0.13606945603258416,-1.605179864038308,0.878414452176832,-1.549937896824938,-0.026353828209998327,-0.562335493112183
03d45ac46432e3ce12e9c228,candle,calibration,1,9,ok,0.014493449408953186,0.03268627576494687,0.13044104468057868,-0.003309383988380432,0.08553564548492432,-0.009501248598098755,0.06846198439598083,-0.009835511445999146,0.04486683011054993,0.28797307455176646,1.0717357707116713,-1.3097029676231111,0.1457596474536056,-1.6707450371273338,-0.10690861963371295
0405531b175ece4bbd28c84e,candle,evaluation,1,9,ok,0.01915767827422865,0.04345834400204839,0.17241910446805786,-0.004119902849197388,0.0498393177986145,-0.0032881498336791992,0.0751819908618927,-0.0027134716510772705,0.04241979122161865,0.09090921455095834,-0.37279483200683217,0.42417550268357734,0.4617785880148778,0.6065764057627621,-0.24852496296408114
04c7bc4c4d076ed304e64942,candle,evaluation,1,9,ok,0.03921152861349379,0.08859034267912773,0.3059414074168907,-0.004600316286087036,0.14581140875816345,0.00269925594329834,0.09282690286636353,-0.0029453039169311523,0.08539053797721863,-0.02589513245005379,3.5109274269391815,2.09507023063196,1.2915585035901669,0.5324464366267733,2.2383010753262567
07e83d7d169ce5da90f06bcb,candle,evaluation,1,9,ok,0.02688516195109461,0.06068365126104212,0.21738573806170786,-0.007108837366104126,0.06810450553894043,-0.004397928714752197,0.0616888701915741,-0.008081108331680298,0.0852031409740448,-0.6357993195325099,0.36634626080139554,0.11447147548978392,-0.17275676856991343,-1.1097625171250987,2.2274559357330164
090458eedba8b03d5dceaeaa,candle,evaluation,1,9,ok,0.014898860581231596,0.033598450902573296,0.13408974523108436,-0.006358116865158081,0.08740589022636414,-0.008930578827857971,0.07655417919158936,-0.008419215679168701,0.055597782135009766,-0.4532744125253452,1.1474193476701855,-1.150447165358748,0.5263079161339745,-1.2178746780516692,0.5141187751623386
0b8725cbe33f5e0feb795a4a,candle,evaluation,1,9,ok,0.01168624375880169,0.026490419493876156,0.10517619382921521,-0.00776517391204834,0.034294575452804565,-0.00984644889831543,0.03316318988800049,-0.004593998193740845,0.04932218790054321,-0.7953763749917712,-1.001847103916262,-1.4060374041391892,-1.514222035612874,0.00526504794287618,0.15093422924838343
0cb264047a386dc042459bb5,candle,calibration,1,9,ok,0.01704860666581317,0.03835936499807963,0.10869887018307516,0.002907872200012207,0.029988765716552734,0.0018155276775360107,0.0458965003490448,-0.0009492933750152588,0.025655597448349,1.799593053220293,-1.1760911882982108,1.8484497483725058,-0.9154179567553458,1.170684601285836,-1.2187113510067487
0dda1a135de067aabc798673,candle,calibration,1,9,ok,0.015781029957751887,0.03580887530405838,0.12673833376008192,3.8951635360717773e-05,0.03664565086364746,-0.0030145645141601562,0.04401233792304993,-0.005162745714187622,0.058850646018981934,1.1020638681053778,-0.9067056537898939,0.5005244733490004,-1.0040236771112203,-0.17659590217811752,0.7023702535852037
11b7553dab9fb5b3074cafdd,candle,calibration,1,9,ok,0.03325971919941962,0.07495039047497119,0.28634297785174756,-0.008058995008468628,0.052805811166763306,-0.0056486427783966064,0.07184645533561707,-0.007842034101486206,0.05545318126678467,-0.8668139715850081,-0.2527491373709696,-0.23456308354243927,0.3049197503686439,-1.0333168798440981,0.505750356379514
127520589c1faaae9b19ec3c,candle,evaluation,1,9,ok,0.04045576750736141,0.09140955063372168,0.2737805658686468,-0.0020403265953063965,0.0749102234840393,-0.004280030727386475,0.06410202383995056,-0.011112004518508911,0.047467827796936035,0.5965227709643346,0.6417546426259553,0.14737305805540632,-0.059274398688291804,-2.078912518555881,0.04361770956476569
1407a172b880c651154bb622,candle,calibration,1,9,ok,0.010139946869799,0.023050425681730893,0.09125952182819101,-0.0022714585065841675,0.05687388777732849,-0.008437663316726685,0.07358533143997192,-0.006200343370437622,0.05089101195335388,0.5403269823063724,-0.08812544807145371,-1.012890106500277,0.3866931514885739,-0.5083749233168996,0.24172605388702123
14332dc2dfe6114dc398c392,candle,evaluation,1,9,ok,0.01633113557803098,0.03697909998719754,0.14698022020227883,-0.005539700388908386,0.06746971607208252,-0.007721409201622009,0.09375926852226257,-0.010637938976287842,0.09177747368812561,-0.2542903818077091,0.34065810544777664,-0.813006338909052,1.3354044743176594,-1.927326785293743,2.607929234713549
1465cbb36ac902b4140e4c1d,candle,evaluation,1,9,ok,0.044413860794605894,0.10011522212264755,0.3308955319421329,-0.003374233841896057,0.09774190187454224,-0.005893677473068237,0.05905419588088989,1.2516975402832031e-05,0.058175891637802124,0.27220593689207645,1.565688847744681,-0.3029444818878759,-0.29665649822195067,1.478230107639579,0.6633205071585895
152d0fd95c8887703acb0d8a,candle,evaluation,1,9,ok,0.011958295992830624,0.02711453932488371,0.10762466393547561,-0.007739156484603882,0.04373353719711304,-0.008703351020812988,0.07480087876319885,-0.007183387875556946,0.04362291097640991,-0.7890506805170885,-0.6198787060081481,-1.0870351036116328,0.4438561883452861,-0.8227101973797815,-0.17889737305010137
15d1b4999c94ed929aba6f73,candle,evaluation,1,9,ok,0.043165621132590794,0.09739469978235821,0.3376141552511416,-0.00882352888584137,0.10417556762695312,-0.005632996559143066,0.08047887682914734,-0.0037232041358947754,0.045836448669433594,-1.0526973658648136,1.826041317295317,-0.23019672084098536,0.7108730345956729,0.28370746575807815,-0.050794335812773365
16371c78eea616c440a3b728,candle,evaluation,1,9,ok,0.030365830239405967,0.06843313916271924,0.22153253424657535,-0.0042875707149505615,0.06457015872001648,-0.0058151185512542725,0.06827512383460999,-0.0073438286781311035,0.08184167742729187,0.05014362793633711,0.22332112428253512,-0.28102118268590914,0.13697223379014456,-0.8740122527652545,2.0329195195433307
164a61895f124d74a7c4405b,candle,evaluation,1,9,ok,0.02970170272692357,0.06682883113557803,0.25014402765330945,-0.0060538649559021,0.06577205657958984,-0.005727022886276245,0.07543733716011047,-0.00882411003112793,0.06708940863609314,-0.3793007414004486,0.27195857110207017,-0.2564364814563895,0.4737866518535595,-1.347342445204458,1.17916833010118
171adaf8191f9b9b11622eaa,candle,evaluation,1,9,ok,0.017796750309392737,0.04045576750736141,0.16017075278453463,-0.0025013089179992676,0.06842809915542603,-0.003916352987289429,0.08576095104217529,-0.004204601049423218,0.05171963572502136,0.48444276851944285,0.3794411899483249,0.24886396099986793,0.959270934989747,0.12977747585531088,0.2896806119739247
1957eccd65cb87cda25c940f,candle,evaluation,1,9,ok,0.03738717833824094,0.08449355609610379,0.28521076046600946,-0.00010609626770019531,0.10191431641578674,-0.0022358298301696777,0.07589364051818848,-0.002289682626724243,0.06039652228355408,1.0667979402608414,1.73453480145232,0.7178445826613646,0.4952450395092616,0.7420858749893671,0.7918340315497329
1ba5359ad13a8a9089d50cb2,candle,evaluation,1,9,ok,0.03999167840225323,0.09023332479836128,0.27880953143003456,0.0017286241054534912,0.10520097613334656,-0.0061064958572387695,0.05661231279373169,-0.0033884942531585693,0.039612531661987305,1.5128789585253148,1.867536733316536,-0.3623353315089855,-0.4114899154355622,0.39073326385118656,-0.41098818960607364
1c17d2c430226e43ea124d85,candle,evaluation,1,9,ok,0.026575769214355824,0.0597954807323006,0.23663743438740237,-0.009509190917015076,0.060421913862228394,-0.002448827028274536,0.047437041997909546,-0.009799540042877197,0.03928151726722717,-1.219404413721655,0.05545325010502696,0.6584038317522385,-0.8429715473308436,-1.6592429323905888,-0.4301448316961052
1c550c6a0bf286189a4768e1,candle,evaluation,1,9,ok,0.023441834165493107,0.052838144923825374,0.2034950710536423,-0.00952942669391632,0.06540927290916443,0.0005505979061126709,0.06616505980491638,-0.006071120500564575,0.03606605529785156,-1.224324398313075,0.2572777300166428,1.4954480369429615,0.03774313296073965,-0.4670550176511781,-0.6162317665137672
1dd3bc2747366c4eb6b20337,candle,calibration,1,9,ok,0.01726731532454231,0.03900748943797209,0.11854676097810779,-0.006007984280586243,0.07287228107452393,-0.0011953115463256836,0.03787028789520264,-0.0007822811603546143,0.0559220016002655,-0.3681456364247626,0.5592848097906892,1.0082201776300554,-1.2928633013765596,1.22408791109919,0.5328821774579588
1eacea85f68939f737504131,candle,calibration,1,9,ok,0.015827038791447957,0.03578287031109973,0.1424433491230316,-0.005295425653457642,0.055037736892700195,-0.004807949066162109,0.09930694103240967,-0.0025233030319213867,0.04636704921722412,-0.19489913923985572,-0.16242934194430886,4.782206768259069e-05,1.5962925550257312,0.6673841359410297,-0.02008713712987776
20410585cac5208e0a0f7532,candle,evaluation,1,9,ok,0.021148727222293346,0.04812323966201511,0.19033854500064012,-0.009363740682601929,0.08880260586738586,-0.0036396384239196777,0.07581326365470886,0.0005453526973724365,0.04683983325958252,-1.184040665859469,1.2039405255482467,0.32608620420558176,0.4914651902827298,1.648608012020906,0.007274073828640317
206dcc79be4ebd28bb821bd5,candle,evaluation,1,9,ok,0.00815556586864678,0.018617574574318268,0.07007745487133529,-0.005518466234207153,0.006606370210647583,0.00015835464000701904,0.017738699913024902,-0.0014737695455551147,0.038859039545059204,-0.24912765865397327,-2.122311375707055,1.3859854032378454,-2.2395830907422036,1.0029797212447384,-0.4545946883872267
22dec60b6af2e8c94be95e24,candle,evaluation,1,9,ok,0.034047870524474035,0.05333824094226092,0.13619148209789614,0.0018651783466339111,0.028008759021759033,0.0004141777753829956,0.04093089699745178,-0.0017375051975250244,0.04680880904197693,1.5460797971083569,-1.256216524701203,1.4573775126269513,-1.1489333139768054,0.9186484239225976,0.0054786237146830985
23e908cb5ae2243950b9b570,candle,evaluation,1,9,ok,0.022797043699056885,0.05147855054837196,0.20517339329151196,-0.00017996132373809814,0.10089248418807983,-0.0022225379943847656,0.08597511053085327,-0.00473448634147644,0.0505947470664978,1.0488389096130741,1.693184107433093,0.7215539117372665,0.9693421239188748,-0.03965700817064113,0.224580453903497
