image_id,dataset,category,original_split,role,path,width,height
7799424fdb56993ee7d6453f,AD2,can,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/train/good/000_regular.png,2232,1024
8ec882f5654d3aa899b5bc0c,AD2,can,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/train/good/001_regular.png,2232,1024
d0437c74fecdd2358a74788e,AD2,can,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/train/good/002_regular.png,2232,1024
78d374cd8e91ad006045f079,AD2,can,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/train/good/003_regular.png,2232,1024
9143149027d57b05aa000308,AD2,can,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/train/good/004_regular.png,2232,1024
4e180ca0a4ae0f988ca1b27b,AD2,can,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/train/good/005_regular.png,2232,1024
9e254d1ea40de8d40edaccb1,AD2,can,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/train/good/006_regular.png,2232,1024
f0952519723c402dc261a5d5,AD2,can,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/train/good/007_regular.png,2232,1024
1cd84c6e7e48f346b3682000,AD2,can,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/train/good/008_regular.png,2232,1024
2d6ec94e11a6a9f1def1a304,AD2,can,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/train/good/009_regular.png,2232,1024
a38c9b981866914166bba4a7,AD2,can,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/train/good/010_regular.png,2232,1024
0d08c5f0ffd0ab11e4b31881,AD2,can,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/train/good/011_regular.png,2232,1024
ea40dcb842962b627dc161f5,AD2,can,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/train/good/012_regular.png,2232,1024
cc9f042209a7e84a55f48dfb,AD2,can,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/train/good/013_regular.png,2232,1024
464a170b3ed0b282893d0db1,AD2,can,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/train/good/014_regular.png,2232,1024
064b667eefda3338f329be0a,AD2,can,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/train/good/015_regular.png,2232,1024
4feacabcdb7473b2c4fa3521,AD2,can,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/train/good/016_regular.png,2232,1024
2bc1cbe94e90d7b19a0748a9,AD2,can,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/train/good/017_regular.png,2232,1024
6826c4a16cd4f2a3732beed2,AD2,can,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/train/good/018_regular.png,2232,1024
e0122b05a8afb84526ecd9b1,AD2,can,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/can/train/good/019_regular.png,2232,1024
