image_id,dataset,category,original_split,role,path,width,height
006fad0fd422f2627a8c5670,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0279.JPG,1562,960
009ca27534bca66144726b1b,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0186.JPG,1562,960
01b4fa6d6f6b25a169cb3c76,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0361.JPG,1562,960
01b9d4c69845673f2f4546a1,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0475.JPG,1562,960
01d36cf583a60e7a5cd6cd67,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0008.JPG,1562,960
01eefc16be78e824658d359a,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0710.JPG,1562,960
0218ee16af82e2a2d68a10b9,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0721.JPG,1562,960
022d3db49ed59b8525c61a6c,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0957.JPG,1562,960
02df1c4e4cc30e274b9aa0ec,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0328.JPG,1562,960
02e6f240c0e5a2325e5f5bf8,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0126.JPG,1562,960
02fe3152ca05eedf518d1148,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0905.JPG,1562,960
0345f02f3e9184fd2f0bedae,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0094.JPG,1562,960
0348c843bd962dd6ec9da812,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0381.JPG,1562,960
039dbc89202f02ae3fa3bf25,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0449.JPG,1562,960
03aa85c1e088490f23964356,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0918.JPG,1562,960
0425ab943d96690be7692389,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0738.JPG,1562,960
04535e68786d037f7899f668,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0304.JPG,1562,960
0484d5308ae3b65d79e70b8f,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0605.JPG,1562,960
04977e02742eb2d92cf4561b,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0103.JPG,1562,960
05030c635d8b8822c05287eb,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0926.JPG,1562,960
0521204e33afdceb3702ddc4,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0064.JPG,1562,960
06027811e2835d992a4d3fc9,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0322.JPG,1562,960
06f4ccb6b424390ac9a5596c,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0910.JPG,1562,960
070c6067dc5be0538ad73c1a,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0722.JPG,1562,960
0755146d25516f51b559ad94,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0280.JPG,1562,960
079cc6ca1e859a132cc53a48,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0342.JPG,1562,960
07cd56489df5bda29249b8ac,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0039.JPG,1562,960
07e2ccee3a869d7b349aa4c5,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0611.JPG,1562,960
0814f389cad9bded6b34ef1e,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0813.JPG,1562,960
08bc3362238c414bf1d9e4a9,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0288.JPG,1562,960
08c9f771feb845e84783fc3c,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0171.JPG,1562,960
099a33b66551df79b8ec03b3,VisA,pcb3,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb3/Data/Images/Normal/0252.JPG,1562,960
