image_id,category,split,evidence_available,encoded_views,matching_reason,u_mean,v_mean,bidirectional_mean,u_std,v_std,reference_contrast,visual_distance,match_error,reference_margin,swap_margin_mean
0230568537d49a20054718fc,capsules,evaluation,1,7,ok,-0.001100093126296997,0.002430334687232971,0.0006651207804679871,0.0020274817943573,0.0012608915567398071,0.0032582134008407593,0.06949803233146667,0.025649801482777027,-0.009503945708274841,-0.0061096251010894775
034819db59fed268623329cd,capsules,evaluation,1,7,ok,-0.0048820823431015015,-0.0005441904067993164,-0.002713136374950409,0.0032868236303329468,0.0014629364013671875,-0.0015303343534469604,0.07254314422607422,0.028913408141459172,0.0009061545133590698,0.002309933304786682
03d8ab7c6352f052febc78e0,capsules,evaluation,1,7,ok,-0.003179192543029785,0.0008473992347717285,-0.0011658966541290283,0.0003865957260131836,0.003801107406616211,-0.0005751252174377441,0.10687366127967834,0.01735178846548035,-0.007084161043167114,-0.0053584277629852295
047db873a05810fcda286a47,capsules,calibration,1,7,ok,-0.0028315335512161255,0.00022163987159729004,-0.0013049468398094177,0.0014575570821762085,0.0022773444652557373,-0.0021084249019622803,0.0691804587841034,0.022041360088612072,-0.0030165016651153564,-0.002544127404689789
05b91854e3218bb7fff74ab9,capsules,evaluation,1,7,ok,-0.00762118399143219,-0.003664568066596985,-0.005642876029014587,0.0015900880098342896,0.0011254996061325073,-0.011018022894859314,0.17338716983795166,0.033079934130183196,0.0014335960149765015,-0.002097107470035553
0632f91792b863bb94bb5ecb,capsules,evaluation,1,7,ok,-0.004792317748069763,-0.0013781189918518066,-0.003085218369960785,0.001230582594871521,8.276104927062988e-05,-0.002556413412094116,0.0694805383682251,0.024269413283876683,0.00043448805809020996,0.0008633807301521301
074325c08472083d737fcba6,capsules,evaluation,1,7,ok,-0.006080880761146545,0.0014642179012298584,-0.0023083314299583435,0.0004427880048751831,0.0007092654705047607,-0.0005769580602645874,0.04311457276344299,0.030966564129343857,-0.0029381662607192993,0.0005459040403366089
0845266d6be0fd688dc17242,capsules,calibration,1,7,ok,0.005361840128898621,0.0034056007862091064,0.0043837204575538635,0.00021545588970184326,0.004415333271026611,0.0072307586669921875,0.10262846946716309,0.03355861884368308,-0.004629343748092651,-0.0019920840859413147
09dc9cfb0f5f0c6e5358d145,capsules,evaluation,1,7,ok,-0.0016945749521255493,-0.0006464198231697083,-0.0011704973876476288,0.00021912157535552979,0.00023078173398971558,-0.0019637271761894226,0.028879910707473755,0.008632370630900065,-0.000499330461025238,-0.0009571164846420288
09e0b6e30fcde8d2f54bf4c9,capsules,calibration,1,7,ok,-0.0012690871953964233,-0.0015682727098464966,-0.00141867995262146,0.0008676797151565552,0.0019388347864151,-0.0025922060012817383,0.047093719244003296,0.03054130090171999,0.0009001791477203369,-0.0005455166101455688
0b38ea5bd86c4923a78bc374,capsules,evaluation,1,7,ok,-4.003942012786865e-05,0.003413185477256775,0.0016865730285644531,0.0033571571111679077,0.0005969852209091187,0.004141822457313538,0.09006062150001526,0.02425275933930225,-0.003544226288795471,0.0002532973885536194
0d3deca4b0e32e2057cae97f,capsules,evaluation,1,7,ok,0.0005918145179748535,-0.0004755258560180664,5.8144330978393555e-05,0.0002180933952331543,0.0008874237537384033,0.0008384585380554199,0.07334154844284058,0.03276517316870521,-0.0015794038772583008,-0.0016938447952270508
0d8fb53cb46104723849863f,capsules,calibration,1,7,ok,0.000619053840637207,0.0017835497856140137,0.0012013018131256104,0.0007908046245574951,0.001921325922012329,0.002548784017562866,0.11268776655197144,0.028975937299762746,-0.00045609474182128906,0.0014005452394485474
0dc091049dc0a1f03092bd10,capsules,evaluation,1,7,ok,-0.0011090487241744995,0.0005813688039779663,-0.0002638399600982666,0.0017080754041671753,0.0002616196870803833,-0.0030832886695861816,0.06178423762321472,0.030778410153788596,-0.00034940242767333984,-0.0010458379983901978
0e3e18366515ae2514a8e77d,capsules,evaluation,1,7,ok,-0.0007108747959136963,0.002770736813545227,0.0010299310088157654,0.0002624690532684326,0.0016375035047531128,0.0048415809869766235,0.15672177076339722,0.02705626399768484,-0.0060913413763046265,-0.001929745078086853
0f78e1718fe95a9f71163e8b,capsules,evaluation,1,7,ok,-0.003796204924583435,-0.003655150532722473,-0.003725677728652954,0.0002622157335281372,0.0005013495683670044,-0.0010148435831069946,0.0487825870513916,0.021699567000695225,-0.0032811015844345093,-0.0037179961800575256
104202d8105249aef86ff520,capsules,calibration,1,7,ok,0.00040206313133239746,0.0016856640577316284,0.001043863594532013,0.0011242330074310303,0.0015549510717391968,0.0011323392391204834,0.08931884169578552,0.024377449453073498,-0.0015040040016174316,-0.00029603391885757446
1105707fa54824973b85fcd2,capsules,evaluation,1,7,ok,-0.005002528429031372,-0.0019527077674865723,-0.003477618098258972,0.0011137723922729492,0.0007607340812683105,-0.007462352514266968,0.10573369264602661,0.028743131850181486,0.00023999810218811035,-0.0019662678241729736
1231df93803c72ad88984451,capsules,evaluation,1,7,ok,-0.00034430623054504395,0.005677640438079834,0.002666667103767395,0.0009154379367828369,0.002192974090576172,0.0007404536008834839,0.07201653718948364,0.02525588780233305,-0.00597594678401947,-0.0025947466492652893
126ea6ab4ad2ded6c054b50d,capsules,evaluation,1,7,ok,0.0031425654888153076,0.0005006939172744751,0.0018216297030448914,0.000603020191192627,0.0022478103637695312,0.0005770400166511536,0.04283645749092102,0.018050215435142014,0.00020729750394821167,-0.0008251182734966278
12ba1308e47a4f1dc1747127,capsules,calibration,1,7,ok,-0.0013198554515838623,6.0811638832092285e-05,-0.000629521906375885,0.00249519944190979,6.683170795440674e-05,0.002291366457939148,0.08382922410964966,0.0338440793257698,-0.0037645846605300903,-0.001928567886352539
146c618853c1f49e4fe5f1b4,capsules,calibration,1,7,ok,-0.0053426772356033325,0.0032811909914016724,-0.00103074312210083,0.0007532387971878052,0.001111552119255066,-0.005000874400138855,0.08703026175498962,0.027688433606360974,-0.004038617014884949,-0.0022271201014518738
173701949d743b7b1d521070,capsules,calibration,1,7,ok,2.454221248626709e-05,-0.0037351101636886597,-0.0018552839756011963,0.0018520206212997437,0.0020862966775894165,0.004400566220283508,0.08414888381958008,0.02905113463723314,-0.005628719925880432,-0.005308263003826141
19ac65f02264b423eb5c985f,capsules,evaluation,1,7,ok,0.00522632896900177,0.0004219859838485718,0.002824157476425171,0.0015072077512741089,0.0010028630495071411,0.005322784185409546,0.10920512676239014,0.030968860567202883,-0.0058807432651519775,-0.005621522665023804
1a194723ee0217fa9e1c4eec,capsules,evaluation,1,7,ok,0.005631372332572937,0.001722484827041626,0.0036769285798072815,0.0001860111951828003,0.0008202791213989258,0.008342564105987549,0.08656656742095947,0.02952588089113313,-0.0028003454208374023,-0.0005835071206092834
1aea693e1f4615c67d9117cd,capsules,evaluation,1,7,ok,0.00031691789627075195,0.0017882883548736572,0.0010526031255722046,0.0008615255355834961,0.0014336705207824707,-0.0009924471378326416,0.15776586532592773,0.03659447756125568,-0.0019098222255706787,-0.0016703605651855469
1b33480f8aea3be16cb6a2d8,capsules,calibration,1,7,ok,-0.0003234297037124634,-0.0005723834037780762,-0.0004479065537452698,0.00040690600872039795,0.0007543861865997314,0.005957692861557007,0.0972527265548706,0.02294938928940717,-0.00864914059638977,-0.0057947710156440735
1bfcf025d1a0e6201d1bcbfe,capsules,evaluation,1,7,ok,-0.002261802554130554,0.0026282817125320435,0.00018323957920074463,0.0007731765508651733,0.0025082379579544067,-0.0005223751068115234,0.08195185661315918,0.030857610314842163,-0.0029657185077667236,-0.0007818639278411865
1e834e3ec0a0f99cc61db643,capsules,evaluation,1,7,ok,0.00016307830810546875,0.0015802830457687378,0.0008716806769371033,0.0003725290298461914,0.0014494508504867554,-0.00044493377208709717,0.13197746872901917,0.027473689544470478,-0.0008822530508041382,-0.00039611756801605225
1f9d63139f3b6ecb2d4b6e65,capsules,evaluation,1,7,ok,-0.0015524178743362427,0.0015766918659210205,1.2136995792388916e-05,0.0005030781030654907,0.001689136028289795,0.006998002529144287,0.06963127851486206,0.03014805283064432,-0.008047431707382202,-0.002983875572681427
24ee535041cee94a25f2fdb5,capsules,calibration,1,7,ok,0.005477815866470337,0.0004734545946121216,0.0029756352305412292,0.00041225552558898926,0.0012867003679275513,0.00967802107334137,0.0832449197769165,0.03280085894221636,-0.002241089940071106,9.573996067047119e-05
25af3dad41b1dd1d352cfeb9,capsules,evaluation,1,7,ok,0.0009818971157073975,-0.0011038631200790405,-6.098300218582153e-05,0.0005021095275878906,0.0014852434396743774,0.0016181319952011108,0.08711883425712585,0.02422114297853294,-0.003080204129219055,-0.0033140182495117188
2a1ff0250299abe415b0a6a8,capsules,evaluation,1,7,ok,-0.0020874589681625366,0.0045531392097473145,0.001232840120792389,0.0008432716131210327,0.0020228028297424316,-0.001304328441619873,0.05821952223777771,0.027131770086668353,-0.0062083899974823,-0.003540255129337311
2a7e6ad0e13612f0c7fcb2d0,capsules,evaluation,1,7,ok,-0.0029506832361221313,0.004517167806625366,0.0007832422852516174,0.002013102173805237,0.0017912089824676514,-0.0004225224256515503,0.08877694606781006,0.031272906890329605,-0.005721881985664368,-0.002199217677116394
