image_id,category,split,conditional_top1pct,unconditional_top1pct,high_map_top1pct,D256_z,D512_z,conditional_top1pct_z,unconditional_top1pct_z,high_map_top1pct_z,fixed_multiscale
047db873a05810fcda286a47,capsules,calibration,3.0835896720465548,2.7321505546569824,3.5681076049804688,-0.9643439398480624,1.651903065730346,0.42449412701952,1.0035521501770013,1.0035686563539261,0.34377956294114176
0845266d6be0fd688dc17242,capsules,calibration,3.207190049250549,2.7731008529663086,3.5707485675811768,1.0491748392483764,0.688387576971098,0.6684872142666587,1.1161495219464799,1.1161650566662198,0.8687812081097372
09e0b6e30fcde8d2f54bf4c9,capsules,calibration,2.2400251583073834,1.807550311088562,3.5084776878356934,-1.0678105520362482,-1.1003178164658969,-1.2407427812760974,-1.5387384230644143,-1.5387293752888034,-1.0840641842510725
0d8fb53cb46104723849863f,capsules,calibration,3.504976543464296,2.531914472579956,3.5551936626434326,-0.1500063809183747,0.7107623801535752,1.2563320712754458,0.45298090879104963,0.45298781109660147,0.28037799961760024
104202d8105249aef86ff520,capsules,calibration,2.9168543202777975,2.477024793624878,3.5516536235809326,-0.5627755092283458,0.7341316190330514,0.09535052607279061,0.3020556691034868,0.3020596399458444,0.08567805490235275
12ba1308e47a4f1dc1747127,capsules,calibration,4.130654645931422,3.9505856037139893,3.6466877460479736,0.945550319972084,2.8714183270975453,2.4914507278466016,4.353774001049082,4.353802021211608,1.9084843235348146
146c618853c1f49e4fe5f1b4,capsules,calibration,2.7145482223526427,2.2186713218688965,3.534991979598999,-0.7338986176917888,-0.7017323983795547,-0.30401143801096664,-0.4083157593903237,-0.4083029888728186,-0.7178155080356717
173701949d743b7b1d521070,capsules,calibration,2.4725586844350067,2.1586754322052,3.5311226844787598,1.2145276480176284,-1.1785348191165057,-0.781710420600515,-0.5732810898520393,-0.5732688623645775,0.017996414450561327
1b33480f8aea3be16cb6a2d8,capsules,calibration,3.0590939433865048,2.8942997455596924,3.5785648822784424,-0.4654726262589548,0.815529973171941,0.3761383809017754,1.4493992742267552,1.4494105552523202,0.1750286734564931
24ee535041cee94a25f2fdb5,capsules,calibration,2.8685522920434527,2.3458430767059326,3.543193817138672,0.6341468366610875,-0.8318370331184922,0.0,-0.05864296214230894,-0.058620875742619614,-0.09884509822870235
2c84e980c743129cd0195112,capsules,calibration,4.822936059336079,3.7118728160858154,3.6312921047210693,-0.6739046297766751,3.012567097267984,3.858047522463472,3.697406804608497,3.69741491696262,1.1693312337456545
37cc53368a48db45ad355685,capsules,calibration,2.265225297371034,2.355640411376953,3.543825387954712,0.0521280738143588,-0.8038116440475589,-1.190996495153933,-0.03170410748562232,-0.031694102751081664,-0.37584178511660005
3e0fcdbef073fb82a436537c,capsules,calibration,2.647133061961517,2.421604871749878,3.5480799674987793,-0.6750768891765154,-0.3452208804395469,-0.437092205911408,0.14967246789555622,0.14969822040255923,-0.5101488848080311
3facff53d495e28f01bd0949,capsules,calibration,3.230541757007974,2.748835325241089,3.569183588027954,-0.4263170211912303,0.7302718601413096,0.7145846081186489,1.0494287712007666,1.0494427697970408,0.15197741947503965
