dataset,category,image_path,canonical_image_path,gt_binary,patchcore_score,component_rank,candidate_available,threshold,threshold_quantile,image_width,image_height,map_width,map_height,x1,y1,x2,y2,map_x1,map_y1,map_x2,map_y2,map_area,box_area,box_area_ratio,candidate_score_mean,candidate_score_max,candidate_score_sum
MVTec AD,zipper,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/zipper/test/broken_teeth/000.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/zipper/test/broken_teeth/000.png,1,0.6046470403671265,1,1,0.7424466609954834,0.97,1024,1024,224,224,443,54,599,211,97,12,131,46,914,24492,0.023357391357421875,0.8552378416061401,1.0,781.6873779296875
MVTec AD,zipper,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/zipper/test/broken_teeth/000.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/zipper/test/broken_teeth/000.png,1,0.6046470403671265,2,1,0.7424466609954834,0.97,1024,1024,224,224,475,827,599,956,104,181,131,209,592,15996,0.015254974365234375,0.8491768836975098,0.9770835041999817,502.71270751953125
MVTec AD,zipper,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/zipper/test/broken_teeth/001.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/zipper/test/broken_teeth/001.png,1,0.7495509386062622,1,1,0.4854315519332886,0.97,1024,1024,224,224,379,845,590,1024,83,185,129,224,1506,37769,0.036019325256347656,0.6982611417770386,1.0,1051.581298828125
MVTec AD,zipper,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/zipper/test/broken_teeth/002.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/zipper/test/broken_teeth/002.png,1,0.6020346879959106,1,1,0.6050342917442322,0.97,1024,1024,224,224,461,804,663,1006,101,176,145,220,1425,40804,0.038913726806640625,0.7715606093406677,1.0,1099.473876953125
MVTec AD,zipper,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/zipper/test/broken_teeth/002.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/zipper/test/broken_teeth/002.png,1,0.6020346879959106,2,1,0.6050342917442322,0.97,1024,1024,224,224,749,882,800,928,164,193,175,203,81,2346,0.0022373199462890625,0.6170536875724792,0.630024790763855,49.98134994506836
MVTec AD,zipper,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/zipper/test/broken_teeth/003.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/zipper/test/broken_teeth/003.png,1,0.8289009928703308,1,1,0.7324844598770142,0.97,1024,1024,224,224,512,306,663,476,112,67,145,104,933,25670,0.024480819702148438,0.8573352694511414,1.0,799.893798828125
MVTec AD,zipper,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/zipper/test/broken_teeth/003.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/zipper/test/broken_teeth/003.png,1,0.8289009928703308,2,1,0.7324844598770142,0.97,1024,1024,224,224,429,891,558,1024,94,195,122,224,573,17157,0.01636219024658203,0.8077871203422546,0.9045299887657166,462.8620300292969
MVTec AD,zipper,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/zipper/test/broken_teeth/004.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/zipper/test/broken_teeth/004.png,1,0.6892890930175781,1,1,0.6185131072998047,0.97,1024,1024,224,224,384,82,576,293,84,18,126,64,1506,40512,0.03863525390625,0.7802072763442993,1.0,1174.9921875
MVTec AD,zipper,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/zipper/test/broken_teeth/005.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/zipper/test/broken_teeth/005.png,1,0.6634628772735596,1,1,0.5159216523170471,0.97,1024,1024,224,224,438,612,622,855,96,134,136,187,1506,44712,0.04264068603515625,0.7075033187866211,1.0,1065.5
MVTec AD,zipper,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/zipper/test/broken_teeth/006.png,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/zipper/test/broken_teeth/006.png,1,0.7273858785629272,1,1,0.6674685478210449,0.97,1024,1024,224,224,374,352,558,572,82,77,122,125,1506,40480,0.038604736328125,0.8061054944992065,1.0,1213.994873046875
