image_id,category,split,D,contrast,standardized_contrast,D_z,contrast_z,standardized_contrast_z
971f5267f30e9cdd80664928,pcb4,calibration,29.272846221923828,2.4240379333496094,1.8539867401123047,-0.6613001580034293,-0.16161523713135592,1.2585366505436786
dbcd8270ee7564d5b0d9063a,pcb4,calibration,29.899490356445312,2.5258007049560547,1.723732829093933,-0.3465250289533583,-0.0009411029731121247,-0.3271459228687808
0e44d9e4845b53091a4cf53f,pcb4,calibration,28.87342643737793,2.4185714721679688,1.8216209411621094,-0.8619362244713527,-0.17024628071836184,0.8645225056428217
39f2bddc6d4d98d0c1e48e7a,pcb4,calibration,31.15443229675293,2.0192432403564453,1.5963728427886963,0.2838558993103746,-0.8007491343493179,-1.8775984908978456
7c173b59a1127dffbec34f4d,pcb4,calibration,30.077394485473636,2.5001678466796875,1.712843418121338,-0.2571604405236054,-0.04141304811120442,-0.45971122612125065
452f39e9ae2300aeb6a716f0,pcb4,calibration,37.230377197265625,4.738798141479492,1.6652774810791016,3.3359172444954917,3.4931799925385567,-1.0387685217234544
6d1da69201da9a090cb4c6b7,pcb4,calibration,30.20486640930176,2.5269927978515625,1.7641056776046753,-0.19312889684068404,0.0009411029731121247,0.16434428899499653
6f182ad91162d6d757b46778,pcb4,calibration,30.278038024902344,2.5026378631591797,1.8028289079666138,-0.1563734187716783,-0.03751311739062778,0.6357524109553542
1a7d46f8b3d178aeddbe62a5,pcb4,calibration,31.842947006225582,3.2208824157714844,1.7615783214569092,0.6297097812630446,1.0965295170922953,0.13357680900927602
457f6570f2699a75edd76b5f,pcb4,calibration,32.56044006347656,3.5152759552001953,1.7774940729141235,0.9901200320685822,1.561350062983294,0.3273316800235458
563d2bfb1c7c13e5c1e9f7d8,pcb4,calibration,33.80857849121094,3.246896743774414,1.7145335674285889,1.617083428067577,1.1376037681331794,-0.4391357187754865
f35f61eb5b3154f0987d7d10,pcb4,calibration,32.9403190612793,3.5153026580810547,1.8624444007873535,1.1809403940082626,1.5613922243964895,1.3614983584832523
d6cb38f771c277bdd87122dd,pcb4,calibration,29.517179489135746,3.0328636169433594,1.6764990091323853,-0.5385669646630231,0.7996649837242927,-0.9021600978993031
f247eb1bd616140365a639cc,pcb4,calibration,31.309844970703125,2.6219615936279297,1.6579502820968628,0.36192260703763274,0.1508881690026347,-1.1279682367049322
5078e779ef94fd5123b0c214,pcb4,calibration,30.62005424499512,2.494943618774414,1.6882984638214111,0.015427758142122943,-0.04966162744993757,-0.7585161218384284
a9655521381f6b7b0fb822f9,pcb4,calibration,29.62502861022949,1.8673973083496094,1.8027992248535156,-0.4843923236825517,-1.0405000104850919,0.6353910552402254
fa0f7c75431d2034f8fb1da2,pcb4,calibration,31.04519462585449,2.8287277221679688,1.8050966262817383,0.22898376365966247,0.4773530259633383,0.663359116854527
e7cd15ce03ebe9d27020f037,pcb4,calibration,29.646278381347656,2.371194839477539,1.7740899324417114,-0.47371816417555584,-0.24504966231558445,0.28589041977769725
60b627c2820dd1c91460be32,pcb4,calibration,29.09864616394043,2.1518287658691406,1.7074668407440186,-0.7488041219145033,-0.5914086832454999,-0.5251645010760154
5d4f6a678e30b3beacda1508,pcb4,calibration,28.633323669433597,2.0303688049316406,1.6586766242980957,-0.9825443585005164,-0.7831828826943962,-1.119125905892565
2a43cdd383f6781febebb40c,pcb4,calibration,29.338003158569336,2.278898239135742,1.7774041891098022,-0.6285706038414669,-0.39077757549605074,0.32623745428375833
0d58adca2a3d073c075adc19,pcb4,calibration,29.220327377319336,2.2021923065185547,1.8625483512878418,-0.6876813609497611,-0.5118892464294178,1.3627638291000885
740dbbf64d94c95cf9b8728b,pcb4,calibration,32.39535140991211,2.978811264038086,1.9042468070983887,0.9071928978823903,0.7143212488282144,1.8703916937840732
c8dabcf7759155cd5fa32bc8,pcb4,calibration,34.97325897216797,4.546695709228516,1.7634621858596802,2.202124328474791,3.189867774481168,0.15651056148389236
ce117109c4ff17c8b1588b94,pcb4,calibration,29.462852478027344,2.2260379791259766,1.7229974269866943,-0.5658564436359818,-0.4742391044459049,-0.33609854699178965
dc71aa43a9f168b80db4d4a2,pcb4,calibration,33.288368225097656,3.5144996643066406,1.7661861181259155,1.3557720319687026,1.5601243704711127,0.18967111606498355
754327be2c792325fa82a242,pcb4,calibration,29.679832458496094,2.655506134033203,1.9011951684951782,-0.45686332044096833,0.20385193856462808,1.8332417140588497
75e48b951733050cd4018890,pcb4,calibration,39.804954528808594,5.950614929199219,1.6723624467849731,4.629175837595817,5.4065281654666535,-0.9525177015738705
f3140148477e9222de79765e,pcb4,calibration,30.2237606048584,2.680540084838867,1.8323928117752075,-0.18363798722069813,0.24337826343533733,0.9956568983124926
15a489cb6d19a6a30ec17d8f,pcb4,calibration,28.659313201904297,2.1622390747070312,1.7450567483901978,-0.9694893277633939,-0.5749717551583128,-0.06755320154027192
710cd961a3e72daaa67e76e6,pcb4,calibration,29.27288627624512,2.374967575073242,1.8640259504318237,-0.6612800379648631,-0.23909285693697396,1.3807517973290875
c9356ff919ee3251f61f63ad,pcb4,calibration,31.32906723022461,2.2742958068847656,1.8141151666641235,0.37157830935443426,-0.39804439621323334,0.773148851459485
7921edc5cb8c293e737bc419,pcb4,calibration,29.42020606994629,2.096263885498047,1.692076563835144,-0.5872785361247063,-0.6791405610461476,-0.7125223600730664
d9fdfb6abdcdc62c8f106fb5,pcb4,calibration,30.42339134216309,2.3469505310058594,1.6995514631271362,-0.08335971501532642,-0.28332921396751476,-0.6215245738825744
d5cdfe7ccbc72ce26de8379f,pcb4,calibration,30.044893264770508,2.9096717834472656,1.7638928890228271,-0.2734864146730712,0.6051563154767218,0.16175384742268809
aa139585c4c27887bf3d989b,pcb4,calibration,30.111581802368164,2.1003150939941406,1.658174991607666,-0.239987508560286,-0.6727440723584991,-1.1252326723554638
fb722351bb804c91e8312924,pcb4,calibration,28.32113265991211,1.9259109497070312,1.808680534362793,-1.1393637714603757,-0.9481123080558638,0.7069888285799504
5f9aefb5e8ca27418d69fd92,pcb4,calibration,30.64556884765625,2.4129199981689453,1.6873726844787598,0.02824422270769512,-0.17916944266822177,-0.7697863567126846
edb2ed29317b85b4374019cd,pcb4,calibration,30.64710235595703,2.2484359741210938,2.0022993087768555,0.02901453275559237,-0.4388747133634867,3.064061365392714
8d4be43c0cb94269493c512b,pcb4,calibration,29.020490646362305,2.098102569580078,1.663893699645996,-0.7880631076391769,-0.6762374465946913,-1.055614373696203
9fb054ff961eadb629909583,pcb4,calibration,34.61554718017578,3.9589309692382812,1.6784913539886475,2.0224389707349384,2.2618408625186524,-0.8779057281525295
670b251ecb4210c23ba1b086,pcb4,calibration,29.8939151763916,2.5246448516845703,1.7792274951934814,-0.34932554670211907,-0.002766089858571157,0.34843398305040124
bca44eaabd1f62e4971ee472,pcb4,calibration,34.47587585449219,3.2084426879882812,1.6441469192504883,1.9522794381635211,1.076888321602256,-1.2960073516064259
69e672572cd2951dd5f1010d,pcb4,calibration,28.44683265686035,1.897420883178711,1.7305892705917358,-1.076222299959664,-0.9930955244058663,-0.24367710635735673
8a27d97cb3ee4d20a366c246,pcb4,calibration,28.83028030395508,1.8234233856201172,1.619462013244629,-0.8836093383935941,-1.1099308234294119,-1.5965159887274636
a64223a995c5f6db5fd203cd,pcb4,calibration,33.480499267578125,3.928537368774414,1.739802360534668,1.4522830664771422,2.213852139713719,-0.13151896802914526
f59c394abf433bde46256ce9,pcb4,calibration,27.977258682250977,1.5989952087402344,1.6242960691452026,-1.3120981349247374,-1.464282443689374,-1.5376672513612566
eb47adf48680662537261929,pcb4,calibration,32.725830078125,3.1078128814697266,1.952587604522705,1.073198545592545,0.9180030359753037,2.4588819699016855
4dd8671fe1938c2a94be9861,pcb4,calibration,34.812156677246094,4.318933486938477,1.8296831846237183,2.1211996171743017,2.8302520006308063,0.9626704910639936
d443a3cd7306651bf10df5ed,pcb4,calibration,29.67133331298828,2.4188365936279297,1.746440052986145,-0.4611326010049362,-0.16982767811592156,-0.05071315447860968
0b2c0ba10cdf39771cd6bf20,pcb4,calibration,32.1362419128418,3.124767303466797,1.6914088726043701,0.7770373265058417,0.9447725218248835,-0.7206506868218057
079717bb7f5b63d42fbcac8f,pcb4,calibration,47.99007415771485,8.016830444335938,1.708617091178894,8.740715299218119,8.66889399570211,-0.5111616043078339
ac44a036c8dc0972188d1794,pcb4,calibration,30.61232566833496,2.228475570678711,1.7023868560791016,0.011545548796250957,-0.47039036972706555,-0.587007121335036
98d05ce6b2ba43fe84ea94c9,pcb4,calibration,28.81948471069336,2.614004135131836,1.871360182762146,-0.8890321678352606,0.13832406787039858,1.47003713474909
53ca11b46e8b95e4e356b841,pcb4,calibration,36.002315521240234,4.512895584106445,1.7334351539611816,2.719038778302674,3.1365004599643043,-0.20903194576591735
e8ca098a790ef95644c4673d,pcb4,calibration,32.42377471923828,3.019866943359375,1.8364304304122925,0.9214704604865754,0.7791444216161775,1.0448099829366309
417ca16594441401cc8f3eb9,pcb4,calibration,31.421491622924805,2.9495849609375,1.775988221168518,0.41800481929343536,0.6681755820858236,0.3089997708126774
