image_id,category,split,evidence_available,encoded_views,matching_reason,u_mean,v_mean,bidirectional_mean,u_std,v_std,reference_contrast,visual_distance,match_error,reference_margin,swap_margin_mean
00160ff324c599b2c715a0b5,pcb3,evaluation,1,7,ok,0.003373973071575165,-0.003392130136489868,-9.078532457351685e-06,0.0012156590819358826,0.0025796592235565186,-5.428493022918701e-05,0.03853383660316467,0.005750152978088461,0.0021512210369110107,-0.0012589730322360992
00825985d63dafd101884c28,pcb3,evaluation,1,7,ok,0.000957682728767395,-0.0009709447622299194,-6.631016731262207e-06,0.0018537342548370361,0.00012148916721343994,0.0005008205771446228,0.043779224157333374,0.0009363471733731886,-0.0008648410439491272,-0.001578744500875473
009b5b8e3f53c3ec7bca77e5,pcb3,evaluation,1,7,ok,-0.00303824245929718,-0.0017588287591934204,-0.0023985356092453003,0.0006907135248184204,0.00015650689601898193,-0.0011607706546783447,0.05256456136703491,0.009772157021728707,0.004271864891052246,0.004331186413764954
00b31381bedc1d3eac00940e,pcb3,evaluation,1,7,ok,0.0006814971566200256,0.001111343502998352,0.0008964203298091888,0.0003955438733100891,0.0012218654155731201,0.0013018399477005005,0.028152018785476685,0.0001752547061804569,-0.0022676438093185425,-0.001401800662279129
00def363460ce202d13ff3ac,pcb3,evaluation,1,7,ok,-0.0033449381589889526,-0.0014309585094451904,-0.0023879483342170715,0.0003263801336288452,0.0003483891487121582,-7.174909114837646e-05,0.11073905229568481,0.0058020627480938735,-0.002368733286857605,-0.0014476180076599121
00ef6542a72fc9f71ed246e8,pcb3,calibration,1,7,ok,-0.000899873673915863,-0.00010385364294052124,-0.0005018636584281921,6.83218240737915e-06,0.0005537047982215881,-0.00020997226238250732,0.05392932891845703,0.00618675750871403,-0.0009303539991378784,-0.0006373301148414612
0153cfb8c2d58810b0f93a89,pcb3,evaluation,1,7,ok,-0.00019931793212890625,-0.0003746151924133301,-0.00028696656227111816,6.414949893951416e-05,0.00021335482597351074,-0.000301554799079895,0.042420893907547,0.0001401389831478156,-0.0015989094972610474,-0.0018373355269432068
03cbf5cf1a692f2373ab2a8d,pcb3,calibration,1,7,ok,0.0008067786693572998,0.0007652491331100464,0.0007860139012336731,0.001479119062423706,0.0019788891077041626,0.0017875134944915771,0.1058439314365387,0.0035026398792771846,-0.0009493827819824219,-7.639080286026001e-05
056786f0aa55115950c55363,pcb3,evaluation,1,7,ok,-0.0007242113351821899,-0.0001304522156715393,-0.0004273317754268646,0.000987038016319275,0.0006809607148170471,0.0004953518509864807,0.05557975172996521,0.02383710691527666,0.0005857273936271667,0.0011302828788757324
058aa8dfb17e82e7a4658a4c,pcb3,evaluation,1,7,ok,0.0013296008110046387,-0.00034306198358535767,0.0004932694137096405,0.0003490447998046875,0.0003096535801887512,0.0008678212761878967,0.038960039615631104,0.0037629600432379368,-0.0013159587979316711,-0.001718379557132721
0623b00ea5cbe2a2f243afb8,pcb3,evaluation,1,7,ok,0.00568641722202301,0.006317883729934692,0.006002150475978851,0.00020746886730194092,0.0017358958721160889,0.006697162985801697,0.06434458494186401,0.0061816797679358874,0.004120662808418274,0.007784977555274963
07719a9f44a630b6e3e80f30,pcb3,evaluation,1,7,ok,0.0022764354944229126,0.0001329183578491211,0.0012046769261360168,0.00030522048473358154,0.000978618860244751,0.002797946333885193,0.08086946606636047,0.00477635751202071,-0.0003862828016281128,-5.906820297241211e-05
07cfaa4af4a3a48294ee60f8,pcb3,evaluation,1,7,ok,-0.0003639310598373413,-0.00034355372190475464,-0.000353742390871048,0.0002835690975189209,0.00030387192964553833,-0.00015231221914291382,0.023049890995025635,0.003540144951532544,0.001401163637638092,0.0013351961970329285
08081b2d1087d1c1f63bc2dc,pcb3,evaluation,1,7,ok,0.0004619508981704712,-0.0022827982902526855,-0.0009104236960411072,0.0004774034023284912,0.0008220970630645752,-0.0008422136306762695,0.02779066562652588,0.0008615348920164541,1.0028481483459473e-05,-0.0017834529280662537
