image_id,dataset,category,original_split,role,path,width,height
006976a37f7fd9cc547bcca6,VisA,macaroni1,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Normal/0547.JPG,1500,1000
006fbc35271ec7704ec07367,VisA,macaroni1,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Normal/0364.JPG,1500,1000
00ab8c2f74580891d3b2d83e,VisA,macaroni1,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Normal/0986.JPG,1500,1000
00fcb1a5db4e82293a9fe8f3,VisA,macaroni1,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Normal/0702.JPG,1500,1000
012b711576d87a01913b4926,VisA,macaroni1,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Normal/0245.JPG,1500,1000
013ee3bb941194bac71b74ab,VisA,macaroni1,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Normal/0058.JPG,1500,1000
014fbb7d80fb754ee15bf8dd,VisA,macaroni1,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Normal/0707.JPG,1500,1000
0165115b1071d5983f371160,VisA,macaroni1,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Normal/0791.JPG,1500,1000
018fc6a624aee854a40e331b,VisA,macaroni1,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Normal/0965.JPG,1500,1000
01bed85ec487b507597e3114,VisA,macaroni1,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Normal/0677.JPG,1500,1000
02a1353f8367d6623292b486,VisA,macaroni1,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Normal/0820.JPG,1500,1000
02eb271092ce0c62ca5e4773,VisA,macaroni1,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Normal/0567.JPG,1500,1000
02f4d7ff2151f3b17fecd7ff,VisA,macaroni1,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Normal/0963.JPG,1500,1000
0335c6948752b2d2bceac6f6,VisA,macaroni1,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Normal/0873.JPG,1500,1000
03892121613ad5f60895edfa,VisA,macaroni1,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Normal/0938.JPG,1500,1000
03b1d28b0458e9c31fc82452,VisA,macaroni1,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Normal/0023.JPG,1500,1000
03d4ddd83ef333f21ff9d289,VisA,macaroni1,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Normal/0510.JPG,1500,1000
047657f273f8f642bf6e03d7,VisA,macaroni1,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Normal/0032.JPG,1500,1000
047e619e3e397c56b6a2c08a,VisA,macaroni1,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/macaroni1/Data/Images/Normal/0737.JPG,1500,1000
