image_id,dataset,category,original_split,role,path,width,height
008c78d2888b3b7523a92220,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/033.JPG,1500,1000
01bb1327f207ea1dad9025e3,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/076.JPG,1500,1000
0252e4bdb4d8a23276af8a1b,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/330.JPG,1500,1000
0388029ae9cdbe2131e5b218,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/185.JPG,1500,1000
045c901e137eec87513a2656,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/131.JPG,1500,1000
06c5f2ac43cbe5ebb82d0d80,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/492.JPG,1500,1000
073bcaeec7b4dea7b22352e9,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/155.JPG,1500,1000
07df0d729410b00703fcf64b,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/403.JPG,1500,1000
07e2ed8fd51ada51032a5dd1,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/242.JPG,1500,1000
07f5bd6e9396e9440981a8ac,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/433.JPG,1500,1000
088162affb01e2712387a492,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/409.JPG,1500,1000
08c9c22035dadc3ca3515648,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/371.JPG,1500,1000
0a36ba099a9f4bb28a343b78,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/051.JPG,1500,1000
0a6d42b2b80cf373bbbac514,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/407.JPG,1500,1000
0b16a6e3263c4226e44751f5,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/379.JPG,1500,1000
0bc5daa838fc06d13f5ffaf8,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/293.JPG,1500,1000
0bedf77ed744f5b1acc95c1b,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/030.JPG,1500,1000
0c3fbc52c716ff2051f67336,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/483.JPG,1500,1000
0c4f2c6ed1675bb8847f1a3f,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/113.JPG,1500,1000
0d83d33697330d6c2a8d56bc,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/497.JPG,1500,1000
0da3e2392f8eb65c87c36567,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/477.JPG,1500,1000
0e0a8e4a68b862e5d40bc1d7,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/261.JPG,1500,1000
0eec3b8096ac2aa126995d31,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/375.JPG,1500,1000
0f65eee4f13085dd45a2644c,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/229.JPG,1500,1000
0f9734ee2d8e86a75f0f1626,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/491.JPG,1500,1000
0fc65f1bed740cf1f2b21865,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/054.JPG,1500,1000
128fcf77ad7e9d48fd82cc2f,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/090.JPG,1500,1000
134526e8e2ce8b471aab46ee,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/135.JPG,1500,1000
139fe1c3f72a42291047b473,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/459.JPG,1500,1000
158d4f4988c089a878474403,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/027.JPG,1500,1000
15e54a0c55ecf23d7175cd6a,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/391.JPG,1500,1000
16b8938a4660cc3161f37204,VisA,fryum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/fryum/Data/Images/Normal/262.JPG,1500,1000
