image_id,category,split,evidence_available,encoded_views,matching_reason,u_mean,v_mean,bidirectional_mean,u_std,v_std,reference_contrast,visual_distance,match_error,reference_margin,swap_margin_mean
0034b5c2e42b8d83e6fcf6d9,pcb2,evaluation,1,7,ok,-0.00029323995113372803,-0.0008226335048675537,-0.0005579367280006409,0.0003582686185836792,0.00042822957038879395,-0.0018526017665863037,0.04480713605880737,0.005071659413535452,0.0025690197944641113,0.0013780221343040466
0043f160068eb5a09420a18c,pcb2,evaluation,1,7,ok,-0.00023986399173736572,-0.0006104558706283569,-0.00042515993118286133,0.0002706199884414673,8.812546730041504e-05,-2.6904046535491943e-05,0.013077795505523682,0.0003566945109654356,0.0007566437125205994,0.0005578957498073578
007dd0e22dd86be207fc7d90,pcb2,evaluation,1,7,ok,0.0012468546628952026,0.00036232173442840576,0.0008045881986618042,0.00021953880786895752,0.0002469867467880249,0.0009602010250091553,0.03854537010192871,0.004821385391581728,0.0002932250499725342,0.0003310590982437134
017154c854febdf67bcc4cd3,pcb2,evaluation,1,7,ok,0.002695515751838684,0.003409653902053833,0.0030525848269462585,0.00023756921291351318,8.130073547363281e-05,0.00317499041557312,0.05811890959739685,0.011118790776618832,0.001998394727706909,0.003942959010601044
0396aae0e8543b910447f326,pcb2,evaluation,1,7,ok,-0.005724743008613586,-0.002565130591392517,-0.004144936800003052,0.0002527981996536255,0.0005851536989212036,-0.002853184938430786,0.12745362520217896,0.007726607419191668,-0.0003872215747833252,-0.0002340078353881836
03efdb387d15b2540b78a6c8,pcb2,calibration,1,7,ok,-0.0003501474857330322,-0.0016560554504394531,-0.0010031014680862427,0.0007847845554351807,0.0010283887386322021,-0.0021768957376480103,0.03619492053985596,0.003540684604244225,0.003956720232963562,0.0022153183817863464
04304d7b1002f4e8647efce6,pcb2,evaluation,1,7,ok,0.00020315498113632202,0.00019004195928573608,0.00019659847021102905,0.0002603307366371155,7.746368646621704e-05,0.001081719994544983,0.014946997165679932,0.0005291742097510083,-0.0003440976142883301,0.0001902058720588684
044cd9bc7b24ef53e8aae994,pcb2,evaluation,1,7,ok,0.0006745904684066772,-0.0020829588174819946,-0.0007041841745376587,0.0009848028421401978,0.00017951428890228271,-0.002515241503715515,0.03549966216087341,0.006321300944068535,0.005947127938270569,0.0033107325434684753
058b8f36da98efd54556c35e,pcb2,evaluation,1,7,ok,0.0016385167837142944,0.0006170421838760376,0.001127779483795166,0.0008294433355331421,0.000306054949760437,0.0001818239688873291,0.013871431350708008,0.0029404430663561186,0.0026781857013702393,0.0022583603858947754
05a260a03941e14c4b7fa404,pcb2,evaluation,1,7,ok,0.0011614710092544556,0.0001875162124633789,0.0006744936108589172,2.740323543548584e-05,0.0007903575897216797,6.338953971862793e-05,0.022457122802734375,0.009833474413402135,0.0025160908699035645,0.00206080824136734
05ec8ecb9391c17d882a581c,pcb2,evaluation,1,7,ok,-0.00033017247915267944,-0.001697249710559845,-0.0010137110948562622,0.0005802586674690247,0.0012268051505088806,-0.0003050565719604492,0.033862411975860596,0.0052638596754807695,0.0010946840047836304,0.000258617103099823
095beda014022e653475c36b,pcb2,calibration,1,7,ok,0.0010588690638542175,0.0005050823092460632,0.0007819756865501404,0.00020187348127365112,0.00013350695371627808,-7.29486346244812e-05,0.04135626554489136,0.006108914202416849,0.003094099462032318,0.0027807317674160004
