dataset,category,image_path,canonical_image_path,component_rank,threshold,x1,y1,x2,y2,cx,cy,area,mean_score,max_score,gt_iou,gt_f1
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_000.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_000.JPG,1,0.6269269590284309,91,156,123,177,107.62,166.57,505,0.792658,1.000000,0.122034,0.217523
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_000.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_000.JPG,2,0.6269269590284309,150,198,156,204,153.12,201.24,41,0.643033,0.667195,0.000000,0.000000
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_000.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_000.JPG,3,0.6269269590284309,146,184,151,190,148.14,186.86,28,0.649545,0.679995,0.088235,0.162162
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_001.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_001.JPG,1,0.6269269590284309,116,154,142,173,129.22,164.24,305,0.773187,1.000000,0.154545,0.267717
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_001.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_001.JPG,2,0.6269269590284309,73,179,87,184,81.10,181.52,50,0.688141,0.775095,0.000000,0.000000
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_001.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_001.JPG,3,0.6269269590284309,85,93,95,99,90.26,96.19,47,0.716053,0.856310,0.000000,0.000000
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_002.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_002.JPG,1,0.6269269590284309,115,166,140,187,126.76,175.60,386,0.783642,1.000000,0.327309,0.493192
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_002.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_002.JPG,2,0.6269269590284309,65,209,99,229,84.47,217.80,321,0.691326,0.806604,0.000000,0.000000
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_002.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_002.JPG,3,0.6269269590284309,113,197,138,214,125.47,205.26,233,0.688361,0.837665,0.000000,0.000000
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_003.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_003.JPG,1,0.6269269590284309,220,113,255,134,236.37,121.53,349,0.684106,0.816262,0.000000,0.000000
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_003.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_003.JPG,2,0.6269269590284309,0,231,16,255,7.24,243.41,304,0.750307,0.936146,0.000000,0.000000
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_003.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_003.JPG,3,0.6269269590284309,0,28,20,48,9.54,38.45,239,0.766059,0.952055,0.000000,0.000000
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_004.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_004.JPG,1,0.6269269590284309,73,143,103,180,88.67,157.97,597,0.761541,1.000000,0.169179,0.289398
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_004.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_004.JPG,2,0.6269269590284309,227,117,234,126,230.53,121.78,64,0.673429,0.746165,0.000000,0.000000
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_005.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_005.JPG,1,0.6269269590284309,212,123,223,145,216.94,133.32,147,0.663990,0.757365,0.000000,0.000000
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_005.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_005.JPG,2,0.6269269590284309,16,123,26,138,21.21,130.57,145,0.695030,0.782879,0.000000,0.000000
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_005.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_005.JPG,3,0.6269269590284309,161,96,173,111,166.37,102.66,123,0.764168,1.000000,0.592357,0.744000
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_006.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_006.JPG,1,0.6269269590284309,204,203,227,221,213.77,212.14,270,0.757839,1.000000,0.000000,0.000000
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_006.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_006.JPG,2,0.6269269590284309,86,101,96,129,91.36,114.76,190,0.684746,0.782976,0.256318,0.408046
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_006.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_006.JPG,3,0.6269269590284309,196,88,206,103,200.89,95.53,141,0.659148,0.710561,0.266949,0.421405
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_007.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_007.JPG,1,0.6269269590284309,94,150,120,174,107.67,160.80,505,0.759586,1.000000,0.102970,0.186715
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_008.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_008.JPG,1,0.6269269590284309,104,85,170,126,141.31,106.73,1212,0.717026,1.000000,0.037954,0.073132
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_008.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_008.JPG,2,0.6269269590284309,19,0,29,6,23.14,3.53,51,0.714935,0.821115,0.000000,0.000000
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_008.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_008.JPG,3,0.6269269590284309,30,71,38,74,33.83,72.67,30,0.709088,0.806263,0.000000,0.000000
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_009.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_009.JPG,1,0.6269269590284309,178,104,212,144,194.42,123.88,817,0.807621,1.000000,0.175031,0.297917
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_009.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_009.JPG,2,0.6269269590284309,82,78,122,100,101.48,89.14,515,0.705676,0.936100,0.000000,0.000000
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_009.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_009.JPG,3,0.6269269590284309,112,174,123,189,118.25,181.24,101,0.665936,0.723149,0.000000,0.000000
VisA,cashew,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_010.JPG,datasets/VisA_anomalib_1cls/cashew/test/anomaly/cashew_test_anomaly_010.JPG,1,0.6269269590284309,97,83,134,95,117.44,88.62,279,0.694064,0.880927,0.000000,0.000000
