image_id,category,split,D,contrast,standardized_contrast,D_z,contrast_z,standardized_contrast_z
23fcd1c48207b6b503632b8e,pipe_fryum,calibration,29.26240539550781,2.2712955474853516,1.748012661933899,-0.4169757956108131,-0.37755193603719395,0.6744907594765952
67503760fb5cc238958ce1ca,pipe_fryum,calibration,29.39056968688965,2.229440689086914,1.7316501140594482,-0.3526011262619668,-0.4590114194985111,0.427545101554488
9ffc4ca46a987c08cac7462f,pipe_fryum,calibration,29.379430770874023,2.028196334838867,1.633373737335205,-0.3581960078602592,-0.8506806730531763,-1.0556545012569925
b11c563d27124629e258e0dd,pipe_fryum,calibration,33.45530319213867,2.914867401123047,1.6771934032440186,1.6890430210302176,0.8749915624620428,-0.3943225185603701
ea47c1450d1447967535085f,pipe_fryum,calibration,30.092567443847656,2.3177528381347656,1.6077816486358643,0.0,-0.28713502760357645,-1.4418935656100316
8d15c39c8c8ca5ec2cb38720,pipe_fryum,calibration,30.50045394897461,2.5806198120117188,1.6200640201568604,0.20487421743061823,0.22446646217366595,-1.2565264492312838
ce0b8ac0d8da068cd89bb5df,pipe_fryum,calibration,28.870635986328125,2.92120361328125,1.9187259674072266,-0.6137546792219827,0.8873233344297102,3.250917723030022
561f4149365504bbb366d290,pipe_fryum,calibration,28.730514526367188,2.2735023498535156,1.7184088230133057,-0.6841352240399529,-0.3732569751200984,0.2277058494882776
5a79e753ad9046766ffef8a6,pipe_fryum,calibration,36.81943893432617,4.822900772094727,1.6760846376419067,3.3787892343709056,4.588477135551715,-0.4110561503392226
f6cf81875145b8ca4b8aa7f6,pipe_fryum,calibration,32.19704818725586,3.266887664794922,1.5891438722610474,1.0570436628428448,1.5601065035676158,-1.7231772620367276
8c7717dcba119e521c78ed1b,pipe_fryum,calibration,31.73338890075684,2.4500980377197266,1.7013211250305176,0.8241557582862582,-0.029559873623882085,-0.030183866288980628
b7981d028b512fc6fef4a3d7,pipe_fryum,calibration,29.93920516967773,2.337635040283203,1.8473764657974243,-0.07703117290964073,-0.24843954566770468,2.1741019512663247
341b937d4955b1a6cf4837bc,pipe_fryum,calibration,32.37181091308594,2.6591720581054688,1.8039799928665161,1.1448239062204357,0.37734776762713323,1.5191568509280429
80a25ade67388f16a5554543,pipe_fryum,calibration,30.47000312805176,4.440805435180664,1.6392794847488403,0.1895793056640555,3.8448289673581884,-0.9665242086050052
5b8b451f31d6747adc98bd88,pipe_fryum,calibration,29.96885681152344,2.477811813354492,1.75693941116333,-0.06213767473719671,0.024377708161249987,0.8092143965581793
4c5864792b29838bc78c660d,pipe_fryum,calibration,31.4354190826416,3.1677398681640625,1.6587904691696167,0.6744907594765952,1.3671413709898639,-0.6720619450586347
e1e66a88542684d2ff570663,pipe_fryum,calibration,29.683143615722656,3.573373794555664,1.7104603052139282,-0.20564638773339625,2.1566012182481056,0.10774580582431137
a233549a609877451640c8fd,pipe_fryum,calibration,28.58864021301269,1.7764701843261719,1.7873713970184326,-0.7553961962875192,-1.3405994776819703,1.2684978056291427
488106294126a946d6638d51,pipe_fryum,calibration,33.5347900390625,4.265468597412109,1.732753038406372,1.7289678661889905,3.5035818867827007,0.4441905763655775
9b135a01a452c8b46036de60,pipe_fryum,calibration,32.18231964111328,2.8991527557373047,1.7052547931671143,1.0496457731678426,0.8444071346349469,0.029183554573139106
825ac957d7b8bcde64b509ec,pipe_fryum,calibration,28.320819854736328,2.118724822998047,1.6810343265533447,-0.8899176517026227,-0.6744907594765952,-0.33635481445171206
