image_id,category,split,evidence_available,encoded_views,matching_reason,u_mean,v_mean,bidirectional_mean,u_std,v_std,reference_contrast,visual_distance,match_error,reference_margin,swap_margin_mean,u_mean_z,v_mean_z,bidirectional_mean_z,u_std_z,v_std_z,reference_contrast_z,visual_distance_z,match_error_z,reference_margin_z,swap_margin_mean_z
01c91be7ff0cb9e3f109b773,chewinggum,evaluation,1,7,ok,-0.0006099492311477661,-0.0008553341031074524,-0.0007326416671276093,0.00014890730381011963,0.0003018006682395935,-0.0017842650413513184,0.025957733392715454,0.0027755258582797446,-0.0024230629205703735,-0.003437887877225876,-0.37838964156019433,-0.7738915168519842,-0.6059130389357759,-0.6201147482675956,-0.18571440933658542,-1.2505977289029409,-0.23520920594816544,0.14484208543019603,0.44508336943205157,0.09452551425917131
0226a1a2b5c3e5e187ddae50,chewinggum,evaluation,1,7,ok,-0.00048523396253585815,5.058199167251587e-05,-0.00021732598543167114,0.00017920881509780884,0.00016263872385025024,-0.0007653459906578064,0.04955747723579407,0.0026236175251601887,-0.004321537911891937,-0.0044363029301166534,-0.27558886558635615,0.24603574806561473,0.14145066583779958,-0.519226409952358,-0.535565517514976,-0.2799122101162723,2.000602442305375,-0.032772112005386704,-0.5405186074999506,-0.6514633867007964
0460bfe75a262d4797c9b32d,chewinggum,evaluation,1,7,ok,-0.0009293779730796814,-2.8625130653381348e-05,-0.00047900155186653137,0.00011727958917617798,4.069507122039795e-05,-0.00016830116510391235,0.025982767343521118,0.002199589481447899,-0.0025755390524864197,-0.002209313213825226,-0.6416895799272632,0.1568602669130611,-0.23805810466159144,-0.7254186568361188,-0.8421300901435079,0.28886974153849404,-0.23283751923896734,-0.5285540031467034,0.3659246879964923,1.0124834919998924
058136b0d5e25024c80f75ca,chewinggum,evaluation,1,7,ok,-0.00017844140529632568,-0.000481627881526947,-0.00033003464341163635,8.462369441986084e-05,6.98193907737732e-05,-0.002562589943408966,0.08738529682159424,0.0027793834896149374,-0.002197645604610443,-0.003630533814430237,-0.02270472960005256,-0.35315369504314365,-0.022011000825911748,-0.8341458726796612,-0.76891197354273,-1.9920783311393844,5.584365055168229,0.14935250351939575,0.5621098002570135,-0.04941435378807622
058fdc068c35a2b940e25fab,chewinggum,evaluation,1,7,ok,0.000359557569026947,0.0017991140484809875,0.0010793358087539673,0.000180073082447052,7.490068674087524e-05,0.0015669390559196472,0.1010625958442688,0.0019057272309387153,-0.0015419945120811462,-3.874674439430237e-05,0.4207591112682718,2.214623709574964,2.0220027172553507,-0.5163488473153853,-0.7561376692393966,1.9419672599500932,6.880136088738624,-0.8721435002398266,0.9024940644314194,2.6342724366908814
0656dd5366d7e40d22f6acab,chewinggum,evaluation,1,7,ok,-0.0010106861591339111,-0.0032976120710372925,-0.002154149115085602,0.00020195543766021729,0.0005264431238174438,-0.0019640177488327026,0.06953573226928711,0.0051549867730444916,0.0025493353605270386,0.0004238635301589966,-0.7087106007888735,-3.523534560344,-2.667529074319645,-0.4434919381361739,0.3790334631704632,-1.4218413129699148,3.893318550271263,2.926954376614776,3.02652668490673,2.9799224038940073
066a3dca9607bb33aaa4780b,chewinggum,evaluation,1,7,ok,-0.0006679147481918335,0.0005089044570922852,-7.950514554977417e-05,0.0005103498697280884,0.00030484795570373535,-0.0011691004037857056,0.18432912230491638,0.0026209341664599557,0.002362385392189026,0.0023662447929382324,-0.42616967842478964,0.7620389202130454,0.3413325967546948,0.5833017917739117,-0.17805357288487958,-0.6645537198639879,14.768707719355174,-0.035909547537633466,2.9294707535810005,4.431217493316533
06b0186aca1c70e236744d28,chewinggum,evaluation,1,7,ok,0.0013810694217681885,0.0010208562016487122,0.0012009628117084503,0.0002952367067337036,0.0003705248236656189,0.0009046569466590881,0.05609416961669922,0.003793668373659499,-0.0032799765467643738,-0.003007754683494568,1.2627747866307837,1.3384207127476533,2.1983986833734637,-0.1329136259387862,-0.012942880166573932,1.311036223403906,2.61988089987915,1.3352742495557637,0.0002127401651090037,0.41590947930353817
0927c1f5d5a9a77901bb2193,chewinggum,calibration,1,7,ok,0.0010916292667388916,0.0008302181959152222,0.0009609237313270569,0.0006652474403381348,0.0006151497364044189,0.0006972327828407288,0.04170483350753784,0.0029645632474850385,-0.005899764597415924,-0.005681853741407394,1.0241939547392929,1.123790571062921,1.850269366187007,1.0990304747278805,0.602040599586135,1.113431092821772,1.2566523200514192,0.36586830222497296,-1.3598622113977654,-1.582105486010394
0a215adeb5b013c30c68fd0e,chewinggum,evaluation,1,7,ok,-0.00222846120595932,0.0004113689064979553,-0.0009085461497306824,0.00023845583200454712,0.00024347752332687378,-0.0019520968198776245,0.19781431555747986,0.007602922975325669,0.0011769980192184448,0.0015208646655082703,-1.7125028482705589,0.6522283451243351,-0.8610277782579965,-0.3219645298729948,-0.33233794905285274,-1.4104846962697921,16.046278880869032,5.789129314703852,2.3140714759656826,3.7995721767431005
