dataset,category,image_path,canonical_image_path,component_rank,threshold,x1,y1,x2,y2,cx,cy,area,mean_score,max_score,gt_iou,gt_f1
VisA,pcb3,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb3/test/anomaly/pcb3_test_anomaly_000.JPG,datasets/VisA_anomalib_1cls/pcb3/test/anomaly/pcb3_test_anomaly_000.JPG,1,0.7901314976168615,41,119,71,151,55.64,135.53,505,0.873266,1.000000,0.089261,0.163892
VisA,pcb3,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb3/test/anomaly/pcb3_test_anomaly_000.JPG,datasets/VisA_anomalib_1cls/pcb3/test/anomaly/pcb3_test_anomaly_000.JPG,2,0.7901314976168615,83,128,96,135,89.42,131.47,79,0.842722,0.897643,0.211604,0.349296
VisA,pcb3,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb3/test/anomaly/pcb3_test_anomaly_000.JPG,datasets/VisA_anomalib_1cls/pcb3/test/anomaly/pcb3_test_anomaly_000.JPG,3,0.7901314976168615,71,131,80,136,75.59,133.35,46,0.844705,0.942470,0.062706,0.118012
VisA,pcb3,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb3/test/anomaly/pcb3_test_anomaly_001.JPG,datasets/VisA_anomalib_1cls/pcb3/test/anomaly/pcb3_test_anomaly_001.JPG,1,0.7901314976168615,143,169,176,215,158.60,191.86,1025,0.891912,1.000000,0.416722,0.588291
VisA,pcb3,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb3/test/anomaly/pcb3_test_anomaly_001.JPG,datasets/VisA_anomalib_1cls/pcb3/test/anomaly/pcb3_test_anomaly_001.JPG,2,0.7901314976168615,204,140,214,149,208.83,144.99,72,0.819489,0.850058,0.000000,0.000000
VisA,pcb3,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb3/test/anomaly/pcb3_test_anomaly_002.JPG,datasets/VisA_anomalib_1cls/pcb3/test/anomaly/pcb3_test_anomaly_002.JPG,1,0.7901314976168615,85,120,95,129,90.82,124.53,73,0.875188,1.000000,0.301887,0.463768
VisA,pcb3,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb3/test/anomaly/pcb3_test_anomaly_003.JPG,datasets/VisA_anomalib_1cls/pcb3/test/anomaly/pcb3_test_anomaly_003.JPG,1,0.7901314976168615,246,199,255,206,251.33,202.05,61,0.891416,1.000000,0.000000,0.000000
VisA,pcb3,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb3/test/anomaly/pcb3_test_anomaly_004.JPG,datasets/VisA_anomalib_1cls/pcb3/test/anomaly/pcb3_test_anomaly_004.JPG,1,0.7901314976168615,170,105,204,150,186.00,128.40,496,0.858539,1.000000,0.337230,0.504371
VisA,pcb3,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb3/test/anomaly/pcb3_test_anomaly_005.JPG,datasets/VisA_anomalib_1cls/pcb3/test/anomaly/pcb3_test_anomaly_005.JPG,1,0.7901314976168615,155,88,188,126,172.84,107.52,772,0.870084,0.989329,0.347732,0.516026
VisA,pcb3,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb3/test/anomaly/pcb3_test_anomaly_005.JPG,datasets/VisA_anomalib_1cls/pcb3/test/anomaly/pcb3_test_anomaly_005.JPG,2,0.7901314976168615,191,77,212,124,200.42,101.27,651,0.865600,0.970588,0.000000,0.000000
