image_id,category,split,evidence_available,encoded_views,matching_reason,u_mean,v_mean,bidirectional_mean,u_std,v_std,reference_contrast,visual_distance,match_error,reference_margin,swap_margin_mean,u_mean_z,v_mean_z,bidirectional_mean_z,u_std_z,v_std_z,reference_contrast_z,visual_distance_z,match_error_z,reference_margin_z,swap_margin_mean_z
00bb69b97e4fb3be8e1bb095,cashew,evaluation,1,7,ok,-1.500546932220459e-05,-0.0012989044189453125,-0.0006569549441337585,0.00014866888523101807,0.0002459585666656494,-0.0010320842266082764,0.06213405728340149,0.00570960766314083,0.006769955158233643,0.0056119635701179504,0.05066993597845836,-0.9933413960928819,-0.6244608992414752,-0.8067309560982829,-0.6681171029336367,-0.5600098660860824,0.532167915825782,2.625790365196234,0.7933731598880371,0.44465097585263486
01ee342dfd5b8354b1aea66e,cashew,calibration,1,7,ok,-0.0019016414880752563,-0.0006995871663093567,-0.0013006143271923065,0.00019374489784240723,0.0016191378235816956,-0.0006477087736129761,0.06426548957824707,0.0034295030487411626,0.00334244966506958,0.003619622439146042,-1.4035566523095646,-0.4852182017276889,-1.1925235450510485,-0.7020393584064207,2.8808157343774825,-0.3509750642875208,0.6744907594765952,-0.24816953835942523,-0.38849372920900344,-0.23991729832075664
0262cbcec5e1cd0d258765b7,cashew,calibration,1,7,ok,-0.0008499473333358765,-0.0009393543004989624,-0.0008946508169174194,0.0008369535207748413,0.00038214027881622314,-0.00011782348155975342,0.054399698972702026,0.0024000509886334363,0.0043703168630599976,0.004266701638698578,-0.5929065919020764,-0.6885015906045555,-0.8342397822119733,0.791849175269357,-0.3161603225946733,-0.06280768487457845,0.015719013716603603,-1.5457433096231405,-0.03406622789159614,-0.017580930313793618
03959a9459d4a58a12e5c7ea,cashew,evaluation,1,7,ok,0.000907406210899353,-0.0031700581312179565,-0.0011313259601593018,0.0007120221853256226,0.0003174692392349243,-0.0022140294313430786,0.06559783220291138,0.004438976971699359,0.008197203278541565,0.005051456391811371,0.7616685480012464,-2.5797742865970315,-1.0431178186486985,0.5016890578979283,-0.4833003189477864,-1.202786816807544,0.7634557205114706,1.0242227720393455,1.2855145435509285,0.2520607483307283
03c6538ff8044a32980bae8f,cashew,evaluation,1,7,ok,0.00027392059564590454,-0.0002047419548034668,3.458932042121887e-05,0.0001520588994026184,0.00014744699001312256,0.0014592483639717102,0.07497358322143555,0.006227952572690639,0.007152654230594635,0.0076429471373558044,0.27337530232875157,-0.06567024364575078,-0.014137372610305331,-0.7988574557760023,-0.9227167609729064,0.7948508832879204,1.3895058885347724,3.2791386707302603,0.9253348337682661,1.1424967884421153
043a19ecad6b6e632a61de6e,cashew,calibration,1,7,ok,0.0005619078874588013,-0.0025320053100585938,-0.0009850487112998962,0.0010475367307662964,0.0006408393383026123,-0.00168580561876297,0.039093196392059326,0.0057997943302772565,0.005614675581455231,0.0032248161733150482,0.49535705857666623,-2.038809653532891,-0.9140205923891056,1.2809406326516364,0.3524381743376762,-0.9155229993407361,-1.0063472179407362,2.7394662305703563,0.39501152861782546,-0.3755727038290091
04499a54b7db9c55b7403fb7,cashew,evaluation,1,7,ok,0.0023005157709121704,0.0003277584910392761,0.0013141371309757233,9.648501873016357e-05,0.0006976500153541565,0.0041187480092048645,0.07845914363861084,0.006066567731494598,0.006701938807964325,0.00777493417263031,1.8354829681817002,0.3858032061046776,1.1151296494123073,-0.9279309478724651,0.49926334394510563,2.2411658778915284,1.622248383564408,3.0757210030890594,0.7699198722242074,1.1878475245919302
0449fa75a103b21fcaa8d5ae,cashew,evaluation,1,7,ok,5.875527858734131e-05,-0.0013711601495742798,-0.0006562024354934692,0.00024017691612243652,0.0020375698804855347,-0.0007493644952774048,0.05347317457199097,0.005344640211789036,0.006450295448303223,0.00536065548658371,0.107525015451057,-1.0546024602402935,-0.623796771504898,-0.5941983605856465,3.9622384688460524,-0.40625846874070115,-0.046148110911259345,2.1657668142311737,0.6831486167914277,0.358301535811243
0681c40cd5573f05d97c2d7f,cashew,evaluation,1,7,ok,0.0011446624994277954,0.0008046478033065796,0.0009746551513671875,0.0006017535924911499,0.00040115416049957275,0.0010120868682861328,0.09155726432800293,0.00652784330086118,0.004843235015869141,0.005179271101951599,0.9445466440341183,0.7901274928528086,0.8155192706670713,0.24558399246990198,-0.26701962320606215,0.5516711643589756,2.496853590356063,3.6571362076709804,0.12900464308813037,0.2959778738543001
0a3f4efacc8c080b5e45f1e3,cashew,calibration,1,7,ok,0.0014087781310081482,0.0010726898908615112,0.0012407340109348297,0.0015118643641471863,0.00015978515148162842,0.0021245330572128296,0.06699696183204651,0.005369256650826637,0.0035961270332336426,0.004490349441766739,1.1481280291072646,1.0173834264233674,1.0503476052463872,2.3593679152556923,-0.890829222498165,1.156652483539887,0.8568802726007717,2.196794626865557,-0.30102111026080847,0.059264439281299194
0b12c84fb0f37ec286fc0b0a,cashew,evaluation,1,7,ok,0.0011484324932098389,-0.0011181384325027466,1.5147030353546143e-05,0.0001787245273590088,0.0005611032247543335,-0.0012119412422180176,0.15267086029052734,0.08388976462773964,0.006223917007446289,0.0044846609234809875,0.9474525703182732,-0.8400813488311268,-0.031296197645929405,-0.736925021372833,0.14636303136866508,-0.6578214597169658,6.577612235210637,101.16803923876508,0.6050891697131278,0.057309864793555265
