image_id,category,split,evidence_available,encoded_views,matching_reason,u_mean,v_mean,bidirectional_mean,u_std,v_std,reference_contrast,visual_distance,match_error,reference_margin,swap_margin_mean
01bf8cf7ec65fafffc6f828f,macaroni2,calibration,1,7,ok,-0.0026082322001457214,-0.001488223671913147,-0.002048227936029434,4.252046346664429e-05,0.00010414421558380127,-0.001849830150604248,0.0598413348197937,0.003440309797356389,-9.1552734375e-05,-0.0004564635455608368
020a5d954626c4b1a404f800,macaroni2,calibration,1,7,ok,-0.0055735111236572266,-0.0021215826272964478,-0.003847546875476837,0.00025716423988342285,0.0024156123399734497,-0.005898788571357727,0.08186906576156616,0.007558773926887323,-0.0031425803899765015,-0.004366010427474976
02a89308f4b562fed27e6207,macaroni2,evaluation,1,7,ok,-0.0009793266654014587,-8.459389209747314e-05,-0.0005319602787494659,0.00029962509870529175,0.0003326535224914551,-0.0012834519147872925,0.10259401798248291,0.0030937472828138613,-0.00589345395565033,-0.006087813526391983
038b8c6619fae0cd7ce7e762,macaroni2,calibration,1,7,ok,-0.0012014806270599365,0.0015715062618255615,0.0001850128173828125,0.0006275326013565063,0.0008134394884109497,-0.0006901770830154419,0.02296626567840576,0.003602403682258667,-0.00707167387008667,-0.006030268967151642
058e9aea4df0e4413124ca53,macaroni2,evaluation,1,7,ok,0.005019158124923706,0.0010525882244110107,0.0030358731746673584,0.00048601627349853516,0.00046893954277038574,0.0036356300115585327,0.05393823981285095,0.001566700537999471,-0.0027473419904708862,-0.0029128119349479675
05d2d292b4646a3f67482643,macaroni2,calibration,1,7,ok,-0.00170193612575531,0.0007248669862747192,-0.0004885345697402954,0.001243099570274353,0.0009332746267318726,0.005103975534439087,0.06825920939445496,0.037830394232770334,0.00012543797492980957,0.0038908272981643677
07bb5a747e1b35f0eec2a0a6,macaroni2,calibration,1,7,ok,-0.0016026794910430908,0.0030866265296936035,0.0007419735193252563,8.028745651245117e-05,0.0010942816734313965,0.002225242555141449,0.06399849057197571,0.02163842800314938,-0.00136595219373703,0.0020913220942020416
0822b68a9a064a98dd389a74,macaroni2,evaluation,1,7,ok,-0.008572176098823547,-0.000742003321647644,-0.004657089710235596,0.0005513876676559448,0.00027529895305633545,-0.0031001269817352295,0.06672221422195435,0.0034213402639966294,0.0006728768348693848,0.0030378997325897217
090d122e739584d0c7f23cdb,macaroni2,calibration,1,7,ok,0.0014775097370147705,0.0013481006026268005,0.0014128051698207855,0.0003638267517089844,0.0004753395915031433,0.002858273684978485,0.03745308518409729,0.01175341363009415,-0.004723392426967621,-0.0033589601516723633
099c144062092abe11aa0aa5,macaroni2,calibration,1,7,ok,-0.0003595501184463501,0.00091513991355896,0.00027779489755630493,0.0017290562391281128,0.001196146011352539,0.005084007978439331,0.0688481330871582,0.016538976265249056,-0.004067510366439819,-0.0008881613612174988
09f1a0bba5eccd98d28321b7,macaroni2,evaluation,1,7,ok,-0.0006524026393890381,0.0004418492317199707,-0.00010527670383453369,0.00030863285064697266,0.0002447664737701416,-0.0008062943816184998,0.051289767026901245,0.010365490189439872,-0.001089252531528473,-0.0009452737867832184
0b1f80db3ba12c4ac074aee5,macaroni2,evaluation,1,7,ok,-0.001344919204711914,-0.0015995949506759644,-0.0014722570776939392,2.0891427993774414e-05,1.36643648147583e-05,-0.0032176822423934937,0.06283417344093323,0.019047558439946825,0.005673572421073914,0.003937393426895142
0bb0a482b6f4ae9c5be79648,macaroni2,calibration,1,7,ok,-0.0008117109537124634,5.5827200412750244e-05,-0.00037794187664985657,0.00034089386463165283,7.524341344833374e-05,-0.00037694722414016724,0.0386393666267395,0.004846512072228751,-0.0002593621611595154,-1.4066696166992188e-05
0c2ef6fb8a6a89471eabc757,macaroni2,calibration,1,7,ok,-7.607787847518921e-05,-0.001553274691104889,-0.0008146762847900391,0.00011534243822097778,0.0005585327744483948,-0.0010515451431274414,0.029922962188720703,0.01739645101785172,-0.002483069896697998,-0.0037474408745765686
0d393af7221ca9197c2c5d73,macaroni2,evaluation,1,7,ok,-0.0007666796445846558,0.003601640462875366,0.0014174804091453552,0.0004080086946487427,0.0007324814796447754,0.0015131384134292603,0.07989132404327393,0.019328982875032246,-0.0015796273946762085,0.0013611018657684326
0d589de7718ba1b4532880ec,macaroni2,evaluation,1,7,ok,-0.00011311471462249756,-0.0005304515361785889,-0.0003217831254005432,2.1845102310180664e-05,0.0011384785175323486,0.0004770532250404358,0.014786005020141602,0.0006473146142771638,-0.004621557891368866,-0.004591699689626694
0deb769b37a56e959b7f77c2,macaroni2,evaluation,1,7,ok,-0.005191996693611145,-0.0008735284209251404,-0.0030327625572681427,0.0007810145616531372,0.0016603097319602966,-0.006307527422904968,0.09950816631317139,0.026596217929523474,0.0017691999673843384,0.0007746703922748566
0e4daf882b8988af5fcf1473,macaroni2,evaluation,1,7,ok,0.0004075765609741211,-0.0014748349785804749,-0.0005336292088031769,0.0006266236305236816,0.00027852505445480347,0.0002862215042114258,0.049560874700546265,0.0007989959100658975,-0.00220605731010437,-0.003004152327775955
10c1074d12d0b26bffeddcc9,macaroni2,calibration,1,7,ok,-0.0032426118850708008,-0.0015012845396995544,-0.0023719482123851776,0.001514047384262085,0.0003202185034751892,-0.0019048601388931274,0.07812246680259705,0.021804536530335834,0.00042472779750823975,0.0003429614007472992
112963ef3ded1b898260b897,macaroni2,evaluation,1,7,ok,-0.0017494410276412964,-0.00371609628200531,-0.0027327686548233032,0.0006522387266159058,0.00047457218170166016,-0.001425221562385559,0.0515325665473938,0.005257295988136394,0.00236627459526062,0.0006703361868858337
118ef857f2ae60c7e8957fd4,macaroni2,evaluation,1,7,ok,-0.004073150455951691,-0.002301029860973358,-0.0031870901584625244,0.00287444144487381,0.00012931972742080688,-0.00524505227804184,0.06676295399665833,0.0035608504222143836,-0.0035020336508750916,-0.005238499492406845
11d840114e02446df8c492a5,macaroni2,calibration,1,7,ok,-0.0036796629428863525,0.0017492100596427917,-0.0009652264416217804,0.0016078352928161621,0.0008411779999732971,0.0008886158466339111,0.04344475269317627,0.03094229209192982,-0.0013249963521957397,0.001833748072385788
12aa988e2c192ec197791e10,macaroni2,evaluation,1,7,ok,-0.007700279355049133,-0.008992061018943787,-0.00834617018699646,0.0007319897413253784,0.0022538751363754272,-0.010227277874946594,0.13358521461486816,0.0030263079271044963,0.00023274123668670654,-0.005526788532733917
13bf20341c4830cea3091af1,macaroni2,calibration,1,7,ok,-0.005003578960895538,0.006682902574539185,0.0008396618068218231,8.674710988998413e-05,0.001335740089416504,0.0050529539585113525,0.10482633113861084,0.04328047074611832,-0.003690063953399658,0.0046796537935733795
14947f4fbed997508681936b,macaroni2,evaluation,1,7,ok,-0.00034505128860473633,0.0009536892175674438,0.00030431896448135376,0.0008294582366943359,3.524124622344971e-05,-0.0013004839420318604,0.050084471702575684,0.008987480148319788,-0.0018501579761505127,-0.0018510296940803528
15edde4d42eec0fcaf86805b,macaroni2,calibration,1,7,ok,-0.0012092962861061096,0.0018231570720672607,0.00030693039298057556,0.0002525225281715393,0.0005359351634979248,-0.00029844045639038086,0.056850582361221313,0.019311144625611648,-0.0011022984981536865,0.00026470795273780823
15fe0ec6952569c6d987e369,macaroni2,evaluation,1,7,ok,-0.00498083233833313,-0.0013712868094444275,-0.0031760595738887787,4.13358211517334e-05,0.0009300783276557922,-0.0057858750224113464,0.08899006247520447,0.0022825135663488262,-0.006779827177524567,-0.007867991924285889
164c0016c2da5c69740eee95,macaroni2,evaluation,1,7,ok,0.0012496784329414368,0.0002960413694381714,0.0007728599011898041,0.0001515224575996399,0.0008684545755386353,0.001976698637008667,0.02932685613632202,0.0020630933885558717,-0.005590200424194336,-0.005078669637441635
169f7ea77a6f29b7261b88e9,macaroni2,evaluation,1,7,ok,-0.002767235040664673,-0.0027570724487304688,-0.002762153744697571,0.0007567405700683594,0.001015692949295044,-0.0005130767822265625,0.03437638282775879,0.009172836476545118,0.00046685338020324707,0.00021539628505706787
16d9a21640b4c5398bb37591,macaroni2,calibration,1,7,ok,0.0014582574367523193,0.0015235617756843567,0.001490909606218338,9.924173355102539e-05,9.032338857650757e-05,0.0006709769368171692,0.02773916721343994,0.001602013086535267,-0.005740903317928314,-0.005372762680053711
18981c79a709a2099955afbc,macaroni2,calibration,1,7,ok,0.0005856677889823914,8.359551429748535e-06,0.00029701367020606995,0.0008896961808204651,0.0018779635429382324,0.0007436051964759827,0.04115074872970581,0.00036894837104173913,-0.009137861430644989,-0.009054712951183319
192e84e7b946be7da306b6f5,macaroni2,calibration,1,7,ok,-0.002701863646507263,-0.0008942782878875732,-0.0017980709671974182,0.0007172971963882446,0.00011798739433288574,-0.002502351999282837,0.046114712953567505,0.02247129745951982,-0.001345604658126831,-0.0016929879784584045
1aff5fdea116b013b67f3db7,macaroni2,evaluation,1,7,ok,4.821270704269409e-05,-0.002148754894733429,-0.0010502710938453674,0.00023656338453292847,0.001132868230342865,-0.0012242794036865234,0.05069360136985779,0.010589704632123876,-0.0017344951629638672,-0.0034451186656951904
1b7432f592af1c52df4dc2ff,macaroni2,evaluation,1,7,ok,-0.0008184239268302917,-0.0013112053275108337,-0.0010648146271705627,0.0010276660323143005,0.000141046941280365,0.0003360733389854431,0.048192501068115234,0.028980878213705676,-0.0014288052916526794,-0.0015071593225002289
1db345e123c520e083b4a5e7,macaroni2,calibration,1,7,ok,-0.00017847120761871338,-0.0005665868520736694,-0.0003725290298461914,0.0002704113721847534,0.00015656650066375732,-0.0004939734935760498,0.06501519680023193,0.005761596452911442,-0.0013543963432312012,-0.001795440912246704
1dea0ee12acb9c510e2cdd46,macaroni2,evaluation,1,7,ok,-0.0033410191535949707,-0.002170965075492859,-0.002755992114543915,7.416307926177979e-05,0.0009047240018844604,-0.0004359036684036255,0.1199260950088501,0.004029485374911658,-0.0046908557415008545,-0.004323780536651611
1e41c8109edbe19d63e3ac0a,macaroni2,calibration,1,7,ok,-0.00043773651123046875,-0.0009262934327125549,-0.0006820149719715118,0.00024099647998809814,0.00154963880777359,0.003002837300300598,0.05360022187232971,0.01642154443143594,-0.0018445104360580444,-0.0005873702466487885
219a53f868d7ce546ab83cb9,macaroni2,calibration,1,7,ok,-0.0007219687104225159,-0.002557404339313507,-0.0016396865248680115,6.581097841262817e-05,0.0005464479327201843,-0.001505635678768158,0.09487459063529968,0.01735210918859674,0.0005993619561195374,-0.0010711736977100372
21b2c0a524a8bfb810c613c6,macaroni2,evaluation,1,7,ok,0.00033295154571533203,2.771615982055664e-06,0.00016786158084869385,0.0003006458282470703,0.0002487599849700928,-0.0009953826665878296,0.06752324104309082,0.0024046963376023315,-0.0028368085622787476,-0.0034995898604393005
21cbc2dafd0b25d4fa7f8cd9,macaroni2,evaluation,1,7,ok,-0.0017338395118713379,0.002058848738670349,0.00016250461339950562,0.00202980637550354,0.00025738775730133057,0.0037317276000976562,0.05279150605201721,0.00627199900104625,0.0006487369537353516,0.004410944879055023
21f0bb03132d4e3d206597ca,macaroni2,evaluation,1,7,ok,0.0013357847929000854,0.0005407705903053284,0.0009382776916027069,0.0011248886585235596,0.0010929480195045471,-0.00025770068168640137,0.031236737966537476,0.00015344605520299206,-0.0063287317752838135,-0.006855089217424393
22071d38ffec95cc2dc737db,macaroni2,calibration,1,7,ok,-0.0018465816974639893,0.005767077207565308,0.001960247755050659,0.00044405460357666016,0.00019359588623046875,0.001518532633781433,0.06644442677497864,0.021345663352225076,-0.0027191489934921265,0.0018469467759132385
22fea48efc706041289e9a7b,macaroni2,evaluation,1,7,ok,-0.002822384238243103,0.0033635199069976807,0.0002705678343772888,0.0010613948106765747,0.002295166254043579,0.0004154890775680542,0.09326356649398804,0.03352846408701099,-0.00598163902759552,-0.002680942416191101
