image_id,dataset,category,original_split,role,path,width,height
000c94f0bfc092125a1218e7,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/328.JPG,1342,1118
00d0f35e95bedd40a2b3c376,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/056.JPG,1342,1118
015d0c1f7e912c6dc26f515f,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/142.JPG,1342,1118
03b45910040e83957f6cad20,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/302.JPG,1342,1118
064f5e851384e30b5e735c0f,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/453.JPG,1342,1118
070482637f5ab7e31772b372,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/496.JPG,1342,1118
075f42a1ca13e43c9103cd41,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/349.JPG,1342,1118
082de9bbe33009b1897399fd,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/232.JPG,1342,1118
08a799d8109b92c73a0acd9a,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/240.JPG,1342,1118
098e47467745c7a9bed2f96a,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/303.JPG,1342,1118
0c26c3a9906c990d3a16fbc6,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/447.JPG,1342,1118
0c35ad7872298638ba982a45,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/197.JPG,1342,1118
0cede0b9d268db9772c6b747,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/403.JPG,1342,1118
0d5faceba666d22970330a38,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/287.JPG,1342,1118
0ed606999768dd4eaad25db8,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/091.JPG,1342,1118
0ef03d2d4b7ccb1bdef83502,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/269.JPG,1342,1118
0efa31a9b347050cdcfecdd0,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/183.JPG,1342,1118
0f1e31a07ff4065d4812654f,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/086.JPG,1342,1118
102b6ce9d8aa702489d1750c,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/252.JPG,1342,1118
104afe52e37f0600da40dc34,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/289.JPG,1342,1118
106c4210bc8d6c1e44c49e53,VisA,chewinggum,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/VisA/chewinggum/Data/Images/Normal/390.JPG,1342,1118
