dataset,category,image_path,canonical_image_path,component_rank,threshold,x1,y1,x2,y2,cx,cy,area,mean_score,max_score,gt_iou,gt_f1
VisA,pcb2,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_000.JPG,datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_000.JPG,1,0.7837759490106619,98,55,105,69,100.82,61.08,77,0.850275,0.927823,0.244094,0.392405
VisA,pcb2,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_000.JPG,datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_000.JPG,2,0.7837759490106619,21,101,26,106,23.48,103.61,23,0.828313,0.888954,0.000000,0.000000
VisA,pcb2,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_001.JPG,datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_001.JPG,1,0.7837759490106619,142,51,157,70,150.19,61.90,194,0.883999,1.000000,0.190114,0.319489
VisA,pcb2,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_002.JPG,datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_002.JPG,1,0.7837759490106619,150,59,166,77,157.94,67.30,252,0.887025,1.000000,0.191083,0.320856
VisA,pcb2,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_003.JPG,datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_003.JPG,1,0.7837759490106619,106,57,125,71,114.95,65.26,205,0.880599,1.000000,0.080838,0.149584
VisA,pcb2,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_004.JPG,datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_004.JPG,1,0.7837759490106619,133,53,150,73,142.38,64.07,232,0.877058,1.000000,0.283988,0.442353
VisA,pcb2,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_005.JPG,datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_005.JPG,1,0.7837759490106619,117,39,136,75,127.36,54.21,429,0.874591,1.000000,0.120072,0.214400
VisA,pcb2,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_005.JPG,datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_005.JPG,2,0.7837759490106619,140,40,151,48,144.83,44.57,81,0.848234,0.932107,0.000000,0.000000
VisA,pcb2,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_005.JPG,datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_005.JPG,3,0.7837759490106619,105,54,113,59,108.19,56.05,37,0.808016,0.840570,0.035556,0.068670
VisA,pcb2,/root/private_data/iad-vlm-anomaly/datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_006.JPG,datasets/VisA_anomalib_1cls/pcb2/test/anomaly/pcb2_test_anomaly_006.JPG,1,0.7837759490106619,126,51,143,77,134.53,63.17,294,0.899224,1.000000,0.156542,0.270707
