image_id,dataset,category,original_split,role,path,width,height
017749aad89af0811ef90343,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/135_regular.png,2100,1520
026283018aea5d3405563763,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/065_regular.png,2100,1520
032ade88cac7fa36387db3c6,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/055_regular.png,2100,1520
04e13d804e148d7787159a56,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/038_regular.png,2100,1520
04fa61410368bd3b319b099a,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/058_regular.png,2100,1520
07275dbfb1b1a018faf3469e,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/195_regular.png,2100,1520
09ab80121041ad3bcecdf874,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/136_regular.png,2100,1520
0a06c1ac2b672da75c45522d,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/250_regular.png,2100,1520
0a3f99e54f7e4977229526c7,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/014_regular.png,2100,1520
0b551b4c2a75fcdc3b1d35a0,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/087_regular.png,2100,1520
0c24f84218b249bbfc3f6364,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/242_regular.png,2100,1520
0c67b4b7456da307bcf6593e,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/002_regular.png,2100,1520
0c67ddace53947150fd1314e,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/134_regular.png,2100,1520
0c7f4bf0eef08695ebad716e,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/178_regular.png,2100,1520
0e2d8ee984177035dbdc8c67,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/036_regular.png,2100,1520
0f5556e54ca05c3ad8d701cf,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/202_regular.png,2100,1520
105e5d24ea5c823ef6e01a92,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/145_regular.png,2100,1520
114a3866ff46e99253b873bd,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/022_regular.png,2100,1520
122a0d0fb8858e5ca5eeeba1,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/168_regular.png,2100,1520
127c0ecbeaea4c9f99973962,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/230_regular.png,2100,1520
12d2c97595a26c28acfbc90f,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/024_regular.png,2100,1520
15eebb46bb74cb2aaf49edf2,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/185_regular.png,2100,1520
16754cb2cf770d43f5249970,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/124_regular.png,2100,1520
16b2f74c55e787bd87d6b51f,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/084_regular.png,2100,1520
1827ef8b7ce5fe2026791e4d,AD2,fruit_jelly,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fruit_jelly/train/good/129_regular.png,2100,1520
