image_id,category,split,reference_available,encoded_views,matching_reason,tight_area_fraction,context15_area_fraction,context30_area_fraction,tight_text,tight_visual,context15_text,context15_visual,context30_text,context30_visual,tight_text_z,tight_visual_z,context15_text_z,context15_visual_z,context30_text_z,context30_visual_z
01a83a014fad55e405a3e709,pcb1,evaluation,1,9,ok,0.022412599515403253,0.05088665228852145,0.19044652128764278,0.0013153553009033203,0.10922050476074219,-0.0005939602851867676,0.050867319107055664,0.002964794635772705,0.04326361417770386,0.06672527355317893,2.3954667977851165,-0.45978834031161153,0.18837460257620278,1.2311215370330313,1.0443896358496825
026cf1380d0117661cf5f72a,pcb1,evaluation,1,9,ok,0.0458223500279575,0.0861836674920787,0.27493410016774505,0.0010541975498199463,0.027810603380203247,0.0011641085147857666,0.01860719919204712,-0.0009260475635528564,0.031636834144592285,-0.07891606704001043,-0.8452747045341953,0.3377878819151865,-1.4684457889854088,-0.9690943691064374,-0.03650115532868373
028a8ed694f12d95e23a969d,pcb1,calibration,1,9,ok,0.02578746971270336,0.05841121495327103,0.23208722741433022,0.0020149052143096924,0.05376508831977844,0.002286359667778015,0.055493712425231934,-0.0018651783466339111,0.030605971813201904,0.456847285163807,0.18791382767928086,0.8469151896788016,0.4259776495931717,-1.5001594653054873,-0.13233590904375225
04c892b9392b4664c9714d83,pcb1,evaluation,1,9,ok,0.032512580877066856,0.07361810048725936,0.2518511861969806,0.004576385021209717,0.12516719102859497,-0.0012695789337158203,0.04759332537651062,0.001603156328201294,0.03950926661491394,1.8853224172697105,3.030267812604303,-0.7662936200641418,0.02022830960200122,0.46113444702800516,0.6953643944719502
05f2009cb282964f76559f90,pcb1,evaluation,1,9,ok,0.009798439704981761,0.022046489336208962,0.08818595734483585,0.0035961270332336426,0.07832491397857666,-0.0016547739505767822,0.0817480981349945,0.002667829394340515,0.040344417095184326,1.3386563240606286,1.1655841718571036,-0.941043542463853,1.7743545845351039,1.0631919181235545,0.7730046749968812
0602bbc2de6433225c631535,pcb1,evaluation,1,9,ok,0.02129762760603882,0.048240674175253614,0.1916786484543494,0.0027691125869750977,0.06780263781547546,0.004647642374038696,0.04314729571342468,0.0025975406169891357,0.05464664101600647,0.8774504354995188,0.7467164852199244,1.9181491143683738,-0.20811159200702947,1.0234446145761613,2.102619760632109
06168d4eb3d6ca0eac1c2170,pcb1,calibration,1,9,ok,0.027677929547088427,0.06242910775621056,0.24910136592379584,0.0013649612665176392,0.03206944465637207,0.001397162675857544,0.07711946964263916,0.00035133957862854004,0.03035566210746765,0.0943893168508354,-0.6757399987868404,0.44351665508081445,1.5366367430856176,-0.2467501144325459,-0.15560610552981358
074d2027ec2abd34f85d549a,pcb1,evaluation,1,9,ok,0.027584737865111696,0.0621455387810528,0.24826264078600527,-0.0005225688219070435,0.10234692692756653,0.0018768608570098877,0.03953421115875244,0.001748993992805481,0.04740333557128906,-0.9582404111498091,2.12184542525365,0.6611394597961531,-0.39367296569033894,0.5436035714329953,1.4292413935699861
0942c709f38c86da8143257b,pcb1,evaluation,1,9,ok,0.04690869877785766,0.10621055994887771,0.4221782890007189,0.0017088055610656738,0.07088661193847656,0.0009144246578216553,0.044880032539367676,0.000979989767074585,0.03067237138748169,0.2861429362841256,0.869482423551814,0.22451477941114156,-0.11912141732709965,0.10874262291267989,-0.12616303158560907
0951d912da15851a0b6aaf88,pcb1,evaluation,1,9,ok,0.03973360492052081,0.08995327102803738,0.30291956226535666,0.0025805383920669556,0.03414347767829895,0.004633128643035889,0.04225465655326843,-7.361173629760742e-06,0.014575302600860596,0.7722871828915757,-0.5931774999094503,1.9115647265766011,-0.25395589657718237,-0.44959028636234294,-1.6226369793916955
