image_id,category,split,evidence_available,encoded_views,matching_reason,u_mean,v_mean,bidirectional_mean,u_std,v_std,reference_contrast,visual_distance,match_error,reference_margin,swap_margin_mean
0567f015e56225dc7b608691,fryum,evaluation,1,7,ok,0.0011192411184310913,0.002476111054420471,0.0017976760864257812,0.0006363391876220703,0.0003055781126022339,0.0015271231532096863,0.04769667983055115,0.006716113959418403,7.2196125984191895e-06,0.0014492161571979523
05e7d385d49a93944ed7d660,fryum,evaluation,1,7,ok,-0.005158714950084686,-0.0035975128412246704,-0.004378113895654678,0.002186693251132965,0.0011866390705108643,-0.004299357533454895,0.069345623254776,0.012944131383115738,-0.0005860328674316406,-0.00195511057972908
085d4d97d4ccb17a25835d26,fryum,evaluation,1,7,ok,0.0002273470163345337,-0.0015287846326828003,-0.0006507188081741333,0.0001595616340637207,0.0004519224166870117,-0.00012332946062088013,0.037057578563690186,0.0020755728595277185,-0.004399113357067108,-0.005338843911886215
08db9c8cd1485c7caa97f390,fryum,evaluation,1,7,ok,0.0016565248370170593,-0.000592157244682312,0.0005321837961673737,0.0005000010132789612,0.0001259446144104004,0.0010647252202033997,0.015234649181365967,0.0007153301255730137,-0.004394732415676117,-0.004986710846424103
0991fdba5270f68770239306,fryum,evaluation,1,7,ok,0.0008461698889732361,0.0019798949360847473,0.0014130324125289917,0.0004860684275627136,0.0004905238747596741,0.004855163395404816,0.053927868604660034,0.013058164523643034,-0.00357789546251297,-0.0005834512412548065
0a5fb07aa4961d588f1ca0e4,fryum,evaluation,1,7,ok,-0.0006781518459320068,-0.0029577985405921936,-0.0018179751932621002,0.001104310154914856,3.1985342502593994e-05,-0.002423413097858429,0.03031027317047119,0.015918530121012256,9.65222716331482e-05,-0.0022550076246261597
0ce7b5f90467de3134ed6800,fryum,evaluation,1,7,ok,-0.002904146909713745,0.002964504063129425,3.0178576707839966e-05,0.001905292272567749,0.00027952343225479126,0.0012966617941856384,0.10757380723953247,0.010444697891874568,-0.002404339611530304,0.0011783167719841003
0dc73ea3b7f6abcbf1a04e2d,fryum,evaluation,1,7,ok,0.0024190470576286316,0.002669915556907654,0.0025444813072681427,0.0004333183169364929,0.001162603497505188,0.006522268056869507,0.09697473049163818,0.013940923296086871,-0.0032253116369247437,0.00016125664114952087
0fdaf1bb08e3c9e6bdb2479d,fryum,evaluation,1,7,ok,0.0025487542152404785,0.00014607608318328857,0.0013474151492118835,0.0006089657545089722,0.0016521811485290527,0.001047961413860321,0.08066397905349731,0.010801561190498028,0.0021394118666648865,0.001462053507566452
11a192dfa2971876b4b07756,fryum,evaluation,1,7,ok,0.0009424015879631042,-0.0024411678314208984,-0.0007493831217288971,0.00033620744943618774,0.0006837695837020874,-0.0004321187734603882,0.0178716778755188,0.00022170166229913937,-0.0045319050550460815,-0.006439749151468277
