image_id,dataset,category,original_split,role,path,width,height
01e6b47ae7349aa2c37242b8,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/230_regular.png,2448,2048
021de496d3e2deec6956f523,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/107_regular.png,2448,2048
03389e811b8b05386fb0af09,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/159_regular.png,2448,2048
036935c20056d3d0db176221,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/183_regular.png,2448,2048
04cd920945d523fb3eed6855,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/346_regular.png,2448,2048
04d164030ae0caadfcc73b12,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/210_regular.png,2448,2048
0572da3f25d5f918a9c323bb,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/049_regular.png,2448,2048
063debd563b5784e33ae3716,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/262_regular.png,2448,2048
06981c29bdbcb57e5918cbcb,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/302_regular.png,2448,2048
07407fafbcd5f5435551255e,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/218_regular.png,2448,2048
0774d98c2fedabd0f7772bc2,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/316_regular.png,2448,2048
077edbed2caa8ef06435b8d0,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/237_regular.png,2448,2048
08408d759a9639de4d41bcab,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/088_regular.png,2448,2048
088b28c880e8ed568678271c,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/012_regular.png,2448,2048
08aed8c83a40ca7c2ba83151,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/048_regular.png,2448,2048
0b361b2fb006aed75135d264,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/197_regular.png,2448,2048
0bb17da1a8ce0c28f2fc4e88,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/329_regular.png,2448,2048
0ce7b4adc1e410442303fb75,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/315_regular.png,2448,2048
0dddec3ee352383dbf1c8ad3,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/063_regular.png,2448,2048
0e40f7aeb04dc621f74c0c36,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/068_regular.png,2448,2048
0ea3090147c04b62e4d6f674,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/187_regular.png,2448,2048
0ece1976ac0523fc9aa0a36f,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/079_regular.png,2448,2048
10a756d86026b30cca8db8ab,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/270_regular.png,2448,2048
10a88c83388c13879bb2445a,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/133_regular.png,2448,2048
110b27b4f8061318fd8f396d,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/083_regular.png,2448,2048
11affda2f8a4797740cbc0b2,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/140_regular.png,2448,2048
11ca44618891d80ee4140808,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/378_regular.png,2448,2048
11e4fa2f6daac130fbc6dee7,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/360_regular.png,2448,2048
12eb794a7e987e07e7e16aa6,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/238_regular.png,2448,2048
1309b8fac8b4b0f181101d26,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/157_regular.png,2448,2048
13f617796efa95ae4cdb7825,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/185_regular.png,2448,2048
154f5f62d5cc2c7843a02682,AD2,fabric,train,normal_reference,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/274_regular.png,2448,2048
