image_id,category,split,conditional_top1pct,unconditional_top1pct,high_map_top1pct,D256_z,D512_z,conditional_top1pct_z,unconditional_top1pct_z,high_map_top1pct_z,fixed_multiscale
0001d619793eb3ae695414e2,macaroni1,calibration,2.355431661014912,2.08459210395813,3.1894941329956055,-0.6074475443267653,-0.8656328052606769,-1.212900169327304,-0.9869457513402861,-0.9869475360633294,-0.736540174793721
02df69748a07b50164f8a2b3,macaroni1,calibration,3.302586805692285,2.609753131866455,3.22495436668396,-1.0370447613950773,-0.7436238909376814,0.3382686711374576,-0.6744907594765952,-0.6744907594765952,-0.8903343261663794
08002ab5283f57e3502de94f,macaroni1,calibration,3.347272399262589,4.377281665802002,3.34430193901062,0.2938318693103106,1.0191300435196693,0.4114508744474955,0.3771354738890693,0.3771367641989494,0.6564809564149899
0abb3a0c5d5451b75cb255da,macaroni1,calibration,2.5385687804763677,2.4005212783813477,3.2108263969421387,-0.4692175376751236,-0.7483628555942882,-0.9129740222356921,-0.7989774094831652,-0.7989789375309356,-0.6087901966347059
0c0fa1e3a2dc78d848aeaf69,macaroni1,calibration,2.33872534645969,2.5257976055145264,3.219285249710083,0.8674928199476174,-0.7799367838015253,-1.2402603275048647,-0.7244417686131357,-0.7244440122193279,0.04377801807304604
1166c8594ae3b5c7697f2665,macaroni1,calibration,2.6841713977857027,3.70417857170105,3.29885196685791,0.5410379916247571,-0.23327580959413,-0.674518638944407,-0.02334059081132137,-0.02334429070894293,0.15388109101531355
133fb97b4a46d6fc89458056,macaroni1,calibration,4.354984930153637,4.009803771972656,3.319489002227783,-0.4660002606105025,0.9320955224553308,2.0617953685340713,0.15849719681840657,0.15849832224864185,0.23304763092241415
144fe1ec8e238618d53ce167,macaroni1,calibration,3.904687944580087,5.791385173797607,3.4397852420806885,-0.6421008154278124,1.9296583380794832,1.3243378813398015,1.218484463255268,1.218485001137549,0.6437787613258354
1a0f97b2cb81dc637bd48e50,macaroni1,calibration,2.7722259212146083,2.638629674911499,3.2269036769866943,-0.5058582046352473,-0.4836388902222047,-0.5303105503620258,-0.6573100862302823,-0.6573144707044284,-0.494748547428726
1baa800086090523864d3a1b,macaroni1,calibration,3.2327184567279312,3.288661003112793,3.2707958221435547,-0.0382072533481697,-0.2147431433650138,0.22384432739898744,-0.27056102723549613,-0.2705601612512007,-0.12647519835659174
1cb28881694d944bbb3f80b9,macaroni1,calibration,4.3125708616410225,5.960703372955322,3.4512181282043457,1.3442921288109255,1.2641233218615362,1.9923332726527094,1.3192236912800748,1.3192255314080619,1.304207725336231
2069e979e6e32af63dfa850b,macaroni1,calibration,4.3578814558664565,6.4800801277160645,3.486287832260132,0.7799771232222156,1.637351798521271,2.0665390480216184,1.6282372148640956,1.6282411679496875,1.2086644608717434
231c0cde2c49e0eeea924c3b,macaroni1,calibration,3.3598823693007653,4.651026725769043,3.362785816192627,0.788793672098496,0.4193952991358554,0.4321023935912532,0.5400055383822374,0.5400068889102722,0.6040944856171757
261fb9a95a88fcb1fa0c78ef,macaroni1,calibration,2.9144605098161964,2.478652000427246,3.216101884841919,-1.2476084885790877,-0.5354097194907207,-0.29737103341492593,-0.7524919834446263,-0.7524941354685905,-0.8915091040349041
27b0da8578b6ce1798565d80,macaroni1,calibration,2.888302179863655,3.5085513591766357,3.2856431007385254,-0.1225264110526973,0.0476286800311457,-0.34021088554369155,-0.1397328892670677,-0.13973381499411716,-0.03744886551077581
2f1344e756188716f7a60d59,macaroni1,calibration,3.4567552933481887,5.014232635498047,3.387310266494751,0.3794321772729792,0.8006477494865083,0.5907524965986727,0.7561021136007453,0.7561033409615677,0.5900399633797437
30e7567552ad9fb07fb9be63,macaroni1,calibration,3.382599583815744,3.3846919536590576,3.2772796154022217,0.0258243370041955,-0.3435433298730678,0.4693066842460772,-0.2134255044585975,-0.21342841306638222,-0.15885949643443614
3427678904fe954eebc75d3b,macaroni1,calibration,3.2686038723765187,5.130946159362793,3.395191192626953,0.7294834430391718,0.5529414742407204,0.28261435984195776,0.8255431444685345,0.8255458832027582,0.6412124586399461
392b9d09ab52a18184bcf00c,macaroni1,calibration,2.4954094375178983,1.9943082332611084,3.1833977699279785,-1.3223812334787988,-0.8877226582070218,-0.9836566641960164,-1.0406619347296306,-1.0406654548383178,-1.1050519458429102
398aa1c0f13d04f0836274b8,macaroni1,calibration,3.29234969181896,3.5077662467956543,3.285590171813965,-0.1344104622332047,-0.225059116543856,0.3215032107524007,-0.1402000074833388,-0.14020019661195243,-0.17973478938853035
3b9054ce77f5886e41ff24a8,macaroni1,calibration,2.5372813934018263,2.0692710876464844,3.1884593963623047,-1.0416681930370917,-0.952314373329748,-0.9150823935272041,-0.9960612945215183,-0.9960650866101988,-0.9969912831834198
3b9a6ec1a5c03ff1e1f9c224,macaroni1,calibration,2.9251548736777666,2.1830883026123047,3.1961445808410645,-0.2050073716017718,-0.8654901314752765,-0.2798567285157949,-0.9283434802013335,-0.9283473160277594,-0.5352487515385241
3baf62d32e743499c9a19a25,macaroni1,calibration,3.22255136755073,4.414618968963623,3.346822738647461,0.0571180450182471,0.4372563010829328,0.2071935474095349,0.3993500445361757,0.3993487139528779,0.24718717305058993
3c542d1e8af9b5d03efd01e8,macaroni1,calibration,3.8644498245819823,6.319177150726318,3.475423574447632,0.7432437111220016,1.1735680507697788,1.2584393658846564,1.5325047905324274,1.5325110888437559,0.9584058809458902
40150784a6ff635defdc56e1,macaroni1,calibration,2.5418838841308706,2.275383949279785,3.2023770809173584,-0.267710575040795,-0.9768762142317532,-0.9075448319697961,-0.8734303507115043,-0.8734298301186092,-0.6222933946362741
43c8d656eae09a307d3c0b8b,macaroni1,calibration,4.383728993349312,6.716848373413086,3.502274990081787,2.166825734000449,2.146605901177999,2.1088699111029854,1.7691071887414362,1.7691115255350158,2.156715817589224
47dd0f533c734e3b3505c354,macaroni1,calibration,3.2514834612509564,4.165140151977539,3.329977512359619,-0.5733363426469911,0.6035120877268221,0.2545760300887426,0.2509176636300327,0.25091751203156276,0.015087872539915503
4ac4a0b2cc200d2bf21a9c2f,macaroni1,calibration,2.7972683299831225,2.091059923171997,3.1899309158325195,-0.7774804931777988,-0.9512730741944566,-0.48929825750779404,-0.9830975937420465,-0.9830988373071394,-0.8643767836861277
4ac599618d1f2aeebf058990,macaroni1,calibration,2.4576088135362575,2.9320976734161377,3.2467193603515625,0.3587799659849341,-0.2241253714929433,-1.0455632593298252,-0.4827054674331934,-0.4827091760956835,0.06732729724599541
4be21640999640edfd31c128,macaroni1,calibration,4.3673332740599,6.188954830169678,3.466629981994629,1.4835521249686627,2.073138998610843,2.0820184190093576,1.4550264325665754,1.4550266149220548,1.7783455617897528
52c13276a01666c9b0e46b11,macaroni1,calibration,2.050931743957947,1.7119028568267822,3.1643292903900146,-0.9776648294664928,-0.9550954146543988,-1.7115838178480087,-1.2086846266409075,-1.208686785526812,-0.9663801220604458
54feb56bcefe88fc74711721,macaroni1,calibration,5.492398346049512,7.947708606719971,3.58538556098938,-0.2047700362122241,3.989833557552584,3.924552763010606,2.5014319496153123,2.501437807259379,1.89253176067018
56ff3d4e6f0b75112ccfd32f,macaroni1,calibration,4.851165350069265,6.852931499481201,3.5114636421203613,2.087439350423827,2.0807784115755736,2.8743967791340324,1.8500725494380434,1.8500770550456944,2.0841088809997004
576ab87bd5e1cfb32f5d13e5,macaroni1,calibration,2.669353063538256,3.6893625259399414,3.2978515625,0.6897816103992994,0.2353022163430783,-0.6987868261378162,-0.03215569172651594,-0.032159323449648884,0.4625419133711889
5c367cfe98d0a884398daa8f,macaroni1,calibration,2.5035229230051756,2.3347012996673584,3.2063820362091064,0.2086140630434178,-0.5367850947819804,-0.9703690988524163,-0.8381383140831499,-0.8381402877024084,-0.16408551586928133
5d1801c94f95702081c405e0,macaroni1,calibration,2.8169996286030896,2.6201424598693848,3.225656032562256,-0.8832041923129669,-0.7111588003170203,-0.45698404185559083,-0.6683094222788333,-0.6683080518131306,-0.7971814963149936
669be523c3509e7a2b15e6fe,macaroni1,calibration,3.5534196277843915,4.195462226867676,3.3320252895355225,0.1460116695392754,0.7816348213459213,0.7490609895676648,0.26895838477954986,0.26896143867835104,0.46382324544259834
