image_id,category,split,identity,brightness08,brightness12,contrast08,contrast12,view_mean,view_median,view_min,identity_z,brightness08_z,brightness12_z,contrast08_z,contrast12_z,view_mean_z,view_median_z,view_min_z
0230568537d49a20054718fc,capsules,evaluation,47.63846969604492,47.13827896118164,47.59605407714844,47.38914489746094,47.24162292480469,47.40071411132813,47.38914489746094,47.13827896118164,5.155061951609981,5.940009054845976,4.607924698645696,5.4013142559432294,4.813981382617421,5.507673955802342,5.727182901445785,5.513218412318901
034819db59fed268623329cd,capsules,evaluation,42.11896896362305,41.51801300048828,42.69822311401367,41.25925827026367,43.4500846862793,42.208909606933595,42.11896896362305,41.25925827026367,2.1066446047230674,1.9411275405824602,2.0392899630490424,1.6612120105911858,2.593829587175275,2.1691914766511613,2.1983038306966294,1.915223081730307
03d8ab7c6352f052febc78e0,capsules,evaluation,38.823638916015625,39.01493835449219,39.14530944824219,38.6324577331543,39.856510162353516,39.09457092285156,39.01493835449219,38.6324577331543,0.28663555538350693,0.16016219113116426,0.17598812124034616,0.058490266383865744,0.48959631048494096,0.16658041489988076,0.11986303687102112,0.3076056631511256
047db873a05810fcda286a47,capsules,calibration,41.29560852050781,42.56974792480469,41.14419937133789,41.76887512207031,41.40780258178711,41.637246704101564,41.40780258178711,41.14419937133789,1.651903065730346,2.689448594455747,1.2242925906562436,1.9721507355024384,1.3979623702720023,1.8015954734753818,1.7221109687908476,1.844806357101807
05b91854e3218bb7fff74ab9,capsules,evaluation,54.65210723876953,54.59423828125,56.31144332885742,54.70768356323242,55.75071716308594,55.20323791503906,54.70768356323242,54.59423828125,9.028690271727545,11.245006737276624,9.178652380896546,9.866663219348588,9.796518722938124,10.52492547014586,10.627633711880504,10.076309482929792
0632f91792b863bb94bb5ecb,capsules,evaluation,36.87445068359375,37.710899353027344,37.2739372253418,37.52376174926758,37.00906753540039,37.27842330932617,37.2739372253418,36.87445068359375,-0.7899000785660243,-0.7676760096420056,-0.8054405420094194,-0.6179718920432721,-1.1777361712012115,-1.0012557357438197,-1.0459011660586115,-0.7683050178968477
074325c08472083d737fcba6,capsules,evaluation,51.75508117675781,51.5928955078125,52.519500732421875,51.46126174926758,52.37932586669922,51.941613006591794,51.75508117675781,51.46126174926758,7.428664303809075,9.109518093392778,7.1899934128951415,7.885884413114554,7.822385806709888,8.427605048855433,8.650588372848231,8.158909370640634
0845266d6be0fd688dc17242,capsules,calibration,39.551055908203125,39.24631881713867,38.7727165222168,38.918697357177734,40.6123046875,39.42021865844727,39.24631881713867,38.7727165222168,0.688387576971098,0.32479195443948616,-0.019415750234603034,0.2331371278394865,0.9321550996696475,0.37598145431523433,0.2747940452973048,0.39344486914345694
09dc9cfb0f5f0c6e5358d145,capsules,evaluation,45.89023208618164,45.998741149902344,46.50582504272461,45.95851135253906,46.32146453857422,46.134954833984374,45.998741149902344,45.89023208618164,4.18951124064035,5.129215273875704,4.036161363272296,4.528424419792257,4.2751786158345,4.693753638375446,4.7961766606204215,4.749406365264423
09e0b6e30fcde8d2f54bf4c9,capsules,calibration,36.31240463256836,36.70817947387695,36.78401565551758,36.356605529785156,37.918888092041016,36.816018676757814,36.70817947387695,36.31240463256836,-1.1003178164658969,-1.4811223156998008,-1.0623766370769174,-1.3301031046818201,-0.6449867657405259,-1.2985954685479213,-1.4247292570602128,-1.1122805154298143
0b38ea5bd86c4923a78bc374,capsules,evaluation,58.62532424926758,57.49925994873047,58.86442565917969,57.909629821777344,59.225833892822266,58.42489471435547,58.62532424926758,57.49925994873047,11.223095933566062,13.311961846851096,10.517546912453252,11.820305614290561,11.831388520241234,12.596545225714909,13.250863068399758,11.854199873926422
0d3deca4b0e32e2057cae97f,capsules,evaluation,45.34322738647461,46.43964385986328,45.823829650878906,46.09877395629883,46.118961334228516,45.96488723754883,46.09877395629883,45.34322738647461,3.887400833149941,5.442922438053032,3.6784934351226237,4.614004547315869,4.156601979011301,4.584395188824652,4.863158044413389,4.414636263434996
0d8fb53cb46104723849863f,capsules,calibration,39.59156799316406,39.22300338745117,39.80434799194336,39.20966339111328,39.333396911621094,39.432395935058594,39.333396911621094,39.20966339111328,0.7107623801535752,0.3082027678375496,0.521616483711312,0.4106677712310249,0.18328505901649905,0.38381180011817745,0.3331010295417492,0.6608589295214924
0dc091049dc0a1f03092bd10,capsules,evaluation,39.56839370727539,41.39863204956055,40.70485305786133,40.50940704345703,40.21784591674805,40.47982635498047,40.50940704345703,39.56839370727539,0.6979632342652937,1.8561866710295143,0.9938803509839407,1.2036961660702903,0.7011780415420598,1.0573402625399222,1.1205505555773345,0.8804039983942307
0e3e18366515ae2514a8e77d,capsules,evaluation,50.41484451293945,49.147789001464844,50.76591873168945,49.108192443847656,51.29020309448242,50.145389556884766,50.41484451293945,49.108192443847656,6.688452300408357,7.36979771769852,6.2703390449307,6.450177632890801,7.184645204854724,7.27258071956653,7.7531737187315315,6.718817080009444
0f78e1718fe95a9f71163e8b,capsules,evaluation,39.05571365356445,39.258949279785156,39.496212005615234,38.81515121459961,40.29465866088867,39.38413696289062,39.258949279785156,38.81515121459961,0.4148103106765735,0.3337786685819947,0.36001662374734555,0.1699592611174948,0.7461560797651351,0.35277986644112036,0.2832513294272104,0.41941515111306893
104202d8105249aef86ff520,capsules,calibration,39.633880615234375,39.736751556396484,39.86943054199219,39.66577911376953,40.51658630371094,39.8844856262207,39.736751556396484,39.633880615234375,0.7341316190330514,0.6737402833484153,0.5557485923926683,0.6889632018313456,0.8761067814786757,0.6745187232452028,0.6031849474045792,0.9204823722320884
1105707fa54824973b85fcd2,capsules,evaluation,45.82356643676758,45.48551940917969,46.53651809692383,45.03205871582031,46.6672248840332,45.90897750854492,45.82356643676758,45.03205871582031,4.152691837587904,4.7640523178790835,4.052258130545621,3.9631566102000892,4.477640098080295,4.548443594242142,4.67888069428717,4.224199202077282
1231df93803c72ad88984451,capsules,evaluation,56.74406814575195,56.3590202331543,56.92949676513672,56.050209045410156,57.63467788696289,56.7434944152832,56.74406814575195,56.050209045410156,10.18407917862534,12.500668653195163,9.50278637752304,10.685794612098519,10.899680163104591,11.515355547994766,11.991184952572437,10.967372176247816
126ea6ab4ad2ded6c054b50d,capsules,evaluation,40.884578704833984,40.917396545410156,43.504215240478516,40.92875671386719,42.129966735839844,41.67298278808594,40.92875671386719,40.884578704833984,1.4248915150609733,1.5137822768223634,2.4619871504852444,1.459559078269986,1.8208287486017907,1.8245748229779157,1.4013446493256052,1.685916978255362
12ba1308e47a4f1dc1747127,capsules,calibration,43.50367736816406,43.31526184082031,44.075714111328125,43.15998840332031,44.350341796875,43.68099670410156,43.50367736816406,43.15998840332031,2.8714183270975453,3.219890007412172,2.761705916213946,2.8209275927542126,3.1209790749847266,3.1157866301319843,3.1254965030514557,3.078481131495564
146c618853c1f49e4fe5f1b4,capsules,calibration,37.034088134765625,37.396427154541016,37.1091423034668,37.51731491088867,37.66029739379883,37.34345397949219,37.396427154541016,37.034088134765625,-0.7017323983795547,-0.9914264638147552,-0.8918661381078069,-0.6219053799138942,-0.7964056798776848,-0.9594391086399018,-0.9638826238021122,-0.6706059564203714
173701949d743b7b1d521070,capsules,calibration,36.17078399658203,36.795833587646484,37.08238220214844,36.76620101928711,36.68874740600586,36.70078964233399,36.76620101928711,36.17078399658203,-1.1785348191165057,-1.4187554423785804,-0.9059002945112835,-1.0801916294556038,-1.365301023683911,-1.3726911152903667,-1.3858783686229237,-1.1989531797701456
19ac65f02264b423eb5c985f,capsules,evaluation,45.41193008422852,44.73709487915039,47.819908142089844,44.9354362487793,46.62649917602539,45.90617370605469,45.41193008422852,44.73709487915039,3.925345296927385,4.231539970796795,4.725323467864343,3.904203169800689,4.4537929816684185,4.546640667055511,4.403251393202954,4.0436795946755995
1a194723ee0217fa9e1c4eec,capsules,evaluation,37.22775268554688,37.844295501708984,37.870361328125,37.79921340942383,38.66926574707031,37.882177734375,37.844295501708984,37.22775268554688,-0.5947715690040326,-0.6727631715721233,-0.49264990487083626,-0.44990722212499995,-0.20559984854016428,-0.613023943111912,-0.6639925904116867,-0.5520821093299982
1aea693e1f4615c67d9117cd,capsules,evaluation,56.89656066894531,56.699005126953125,57.18848419189453,56.35871505737305,56.965126037597656,56.82157821655274,56.89656066894531,56.35871505737305,10.268300718853167,12.742571672811918,9.638610603687665,10.874027135507289,10.50762114985092,11.565565721013265,12.093293056798647,11.156179674785072
1b33480f8aea3be16cb6a2d8,capsules,calibration,39.7812614440918,40.64781188964844,40.700439453125,39.6094970703125,41.23745346069336,40.39529266357422,40.64781188964844,39.6094970703125,0.815529973171941,1.3219698067374717,0.9915656654588056,0.65462315446853,1.2982136975023533,1.0029826211035273,1.213225633439381,0.9055594989536131
1bfcf025d1a0e6201d1bcbfe,capsules,evaluation,38.379791259765625,38.67729187011719,38.52703094482422,38.54228210449219,38.421043395996094,38.50948791503906,38.52703094482422,38.379791259765625,0.041498728652095467,-0.08007702426651424,-0.14826391034378472,0.003470313855087299,-0.3509475316537674,-0.20964510915014245,-0.2068369192700807,0.15297229149908945
1e834e3ec0a0f99cc61db643,capsules,evaluation,60.12653732299805,60.94655227661133,59.86071014404297,60.04702377319336,60.4403076171875,60.28422622680664,60.12653732299805,59.86071014404297,12.05221512336013,15.764748540690144,11.040041656273065,13.124419768934885,12.542528920269334,13.792149889179756,14.256066587813311,13.299421318592783
1f9d63139f3b6ecb2d4b6e65,capsules,evaluation,36.15711975097656,36.72744369506836,37.06948471069336,36.118125915527344,37.11899185180664,36.63823318481445,36.72744369506836,36.118125915527344,-1.1860815747661888,-1.4674156088379258,-0.9126642977614837,-1.4756095707882169,-1.1133695070456622,-1.4129167511381642,-1.411830046895301,-1.2311802358928106
